SGB,Database,Host,Mapping_rate
T1900044677_TS20190143,RUG,TS,15.72
T1900044678_TS20190144,RUG,TS,15.98
T1900044679_TS20190145,RUG,TS,15.71
T1900044680_TS20190146,RUG,TS,14.71
T1900044681_TS20190147,RUG,TS,14.85
T1900044682_TS20190148,RUG,TS,15.98
T1900044683_TS20190149,RUG,TS,16.6
T1900044684_TS20190150,RUG,TS,14.56
T1900044685_TS20190151,RUG,TS,16.06
T1900044686_TS20190152,RUG,TS,10.48
T1900044687_TS20190153,RUG,TS,15.51
T1900044688_TS20190154,RUG,TS,13.66
T1900044689_TS20190155,RUG,TS,16.43
T1900044690_TS20190156,RUG,TS,16.02
T1900044691_TS20190157,RUG,TS,15.66
T1900044692_TS20190158,RUG,TS,12.96
T1900044693_TS20190159,RUG,TS,15.25
T1900044694_TS20190160,RUG,TS,18.41
T1900044695_TS20190161,RUG,TS,16.84
T1900044696_TS20190162,RUG,TS,16.57
T1900044697_TS20190163,RUG,TS,15.1
T1900044698_TS20190164,RUG,TS,15.47
T1900044699_TS20190165,RUG,TS,15.64
T1900044700_TS20190166,RUG,TS,15.37
T1900044701_TS20190167,RUG,TS,17.93
T1900044702_TS20190168,RUG,TS,15.92
T1900044703_TS20190169,RUG,TS,11.25
T1900044705_TS20190171,RUG,TS,15.07
T1900044706_TS20190172,RUG,TS,15.63
T1900044708_TS20190174,RUG,TS,14.94
T1900044709_TS20190175,RUG,TS,16.63
T1900044711_TS20190177,RUG,TS,15.54
T1900044713_TS20190179,RUG,TS,14.97
T1900044714_TS20190180,RUG,TS,14.92
T1900044715_TS20190181,RUG,TS,16.73
T1900044716_TS20190182,RUG,TS,15.87
T1900044717_TS20190183,RUG,TS,15.12
T1900044718_TS20190184,RUG,TS,16.06
T1900044719_TS20190185,RUG,TS,17.13
T1900044720_TS20190186,RUG,TS,14.69
T1900044722_TS20190188,RUG,TS,15.17
T1900044723_TS20190189,RUG,TS,14.85
T1900044724_TS20190190,RUG,TS,15.94
T1900044725_TS20190191,RUG,TS,19.92
T1900044726_TS20190192,RUG,TS,17.48
T1900044727_TS20190193,RUG,TS,18.07
T1900044728_TS20190194,RUG,TS,16.21
T1900044729_TS20190195,RUG,TS,15.34
T1900044730_TS20190196,RUG,TS,19.46
T1900044731_TS20190197,RUG,TS,17.11
T1900044732_TS20190198,RUG,TS,16
T1900044734_TS20190200,RUG,TS,16.28
T1900044735_TS20190201,RUG,TS,15.35
T1900044736_TS20190202,RUG,TS,14.94
T1900044737_TS20190203,RUG,TS,14.44
T1900044738_TS20190204,RUG,TS,15.73
T1900044739_TS20190205,RUG,TS,19.6
T1900044740_TS20190206,RUG,TS,14.49
T1900044741_TS20190207,RUG,TS,14.68
T1900044742_TS20190208,RUG,TS,14.23
T1900044743_TS20190209,RUG,TS,15.92
T1900044744_TS20190210,RUG,TS,15.29
T1900044745_TS20190211,RUG,TS,15.64
T1900044746_TS20190212,RUG,TS,18.91
T1900044747_TS20190213,RUG,TS,17.11
T1900044748_TS20190414,RUG,TS,15.71
T1900044749_TS20190415,RUG,TS,19.49
T1900044750_TS20190416,RUG,TS,18.13
T1900044751_TS20190417,RUG,TS,17.6
T1900044752_TS20190418,RUG,TS,15.51
T1900044754_TS20190420,RUG,TS,15.46
T1900044755_TS20190421,RUG,TS,18.91
T1900044756_TS20190222,RUG,TS,18.09
T1900044757_TS20190223,RUG,TS,16.42
T1900044758_TS20190224,RUG,TS,16.56
T1900044759_TS20190225,RUG,TS,16.36
T1900044760_TS20190226,RUG,TS,15.71
T1900044761_TS20190227,RUG,TS,15.98
T1900044762_TS20190228,RUG,TS,15.56
T1900044763_TS20190229,RUG,TS,22.16
T1900044764_TS20190230,RUG,TS,16.42
T1900044765_TS20190231,RUG,TS,16.53
T1900044766_TS20190232,RUG,TS,15.99
T1900044767_TS20190233,RUG,TS,15.46
T1900044768_TS20190234,RUG,TS,16.03
T1900044769_TS20190235,RUG,TS,16.92
T1900044770_TS20190236,RUG,TS,15.5
T1900044771_TS20190237,RUG,TS,16.16
T1900044772_TS20190238,RUG,TS,15.27
T1900044773_TS20190239,RUG,TS,15.44
T1900044774_TS20190240,RUG,TS,15.78
T1900044775_TS20190241,RUG,TS,15.76
T1900044776_TS20190242,RUG,TS,15.29
T1900044777_TS20190243,RUG,TS,15.83
T1900044778_TS20190244,RUG,TS,17.03
T1900044779_TS20190245,RUG,TS,15.34
T1900044780_TS20190246,RUG,TS,16.97
T1900044781_TS20190247,RUG,TS,16.03
T1900044782_TS20190248,RUG,TS,15.02
T1900044783_TS20190249,RUG,TS,15.97
T1900044784_TS20190250,RUG,TS,17.12
T1900044785_TS20190251,RUG,TS,18.03
T1900044786_TS20190252,RUG,TS,16.22
T1900044787_TS20190253,RUG,TS,16.4
T1900044788_TS20190254,RUG,TS,15.94
T1900044789_TS20190255,RUG,TS,15.7
T1900044790_TS20190256,RUG,TS,15.75
T1900044791_TS20190257,RUG,TS,17.52
T1900044792_TS20190258,RUG,TS,15.96
T1900044793_TS20190259,RUG,TS,17.65
T1900044794_TS20190260,RUG,TS,17.56
T1900044795_TS20190261,RUG,TS,17.08
T1900044796_TS20190262,RUG,TS,17.34
T1900044797_TS20190263,RUG,TS,16.07
T1900044798_TS20190264,RUG,TS,17.49
T1900044799_TS20190265,RUG,TS,16.53
T1900044800_TS20190266,RUG,TS,16.96
T1900044801_TS20190267,RUG,TS,17.92
T1900044802_TS20190268,RUG,TS,16.66
T1900044803_TS20190269,RUG,TS,15.92
T1900044804_TS20190270,RUG,TS,16.63
T1900044805_TS20190271,RUG,TS,15.78
T1900044806_TS20190272,RUG,TS,17.25
T1900044807_TS20190273,RUG,TS,16.52
T1900044808_TS20190274,RUG,TS,16.7
T1900044809_TS20190275,RUG,TS,16.48
T1900044810_TS20190276,RUG,TS,16.55
T1900044811_TS20190277,RUG,TS,17.14
T1900044812_TS20190278,RUG,TS,16.83
T1900044813_TS20190279,RUG,TS,16.34
T1900044814_TS20190280,RUG,TS,16.56
T1900044815_TS20190281,RUG,TS,17.5
T1900044816_TS20190282,RUG,TS,15.82
T1900044817_TS20190283,RUG,TS,16.46
T1900044818_TS20190284,RUG,TS,17.22
T1900044819_TS20190285,RUG,TS,16.24
T1900044820_TS20190286,RUG,TS,16.7
T1900044821_TS20190287,RUG,TS,16.18
T1900044822_TS20190288,RUG,TS,16.1
T1900044823_TS20190289,RUG,TS,16.79
T1900044824_TS20190290,RUG,TS,16.61
T1900044825_TS20190291,RUG,TS,17.44
T1900044826_TS20190292,RUG,TS,16.2
T1900044827_TS20190293,RUG,TS,16.01
T1900044828_TS20190294,RUG,TS,15.65
T1900044829_TS20190295,RUG,TS,15.48
T1900044830_TS20190296,RUG,TS,15.58
T1900044831_TS20190297,RUG,TS,15.01
T1900044832_TS20190298,RUG,TS,17.34
T1900044833_TS20190299,RUG,TS,15.13
T1900044834_TS20190300,RUG,TS,15.44
T1900044835_TS20190301,RUG,TS,15.24
T1900044836_TS20190302,RUG,TS,15.61
T1900044837_TS20190303,RUG,TS,16.05
T1900044838_TS20190304,RUG,TS,15.82
T1900044839_TS20190305,RUG,TS,15.2
T1900044840_TS20190306,RUG,TS,15.59
T1900044841_TS20190307,RUG,TS,15.17
T1900044842_TS20190308,RUG,TS,15.3
T1900044843_TS20190309,RUG,TS,15.9
T1900044844_TS20190310,RUG,TS,15.12
T1900044845_TS20190311,RUG,TS,16.6
T1900044846_TS20190312,RUG,TS,15.88
T1900044847_TS20190313,RUG,TS,14.73
T1900044848_TS20190314,RUG,TS,14.91
T1900044849_TS20190315,RUG,TS,15.73
T1900044850_TS20190316,RUG,TS,16.86
T1900044851_TS20190317,RUG,TS,14.97
T1900044852_TS20190318,RUG,TS,15.35
T1900044853_TS20190319,RUG,TS,15.64
T1900044854_TS20190320,RUG,TS,15.23
T1900044855_TS20190321,RUG,TS,16.36
T1900044856_TS20190322,RUG,TS,15.37
T1900044857_TS20190323,RUG,TS,15.04
T1900044858_TS20190324,RUG,TS,15.49
T1900044859_TS20190325,RUG,TS,15.85
T1900044860_TS20190326,RUG,TS,17.46
T1900044861_TS20190327,RUG,TS,16.04
T1900044862_TS20190328,RUG,TS,16.08
T1900044863_TS20190329,RUG,TS,15.05
T1900044864_TS20190330,RUG,TS,14.65
T1900044865_TS20190331,RUG,TS,15.79
T1900044866_TS20190332,RUG,TS,15.83
T1900044867_TS20190333,RUG,TS,16.54
T1900044868_TS20190334,RUG,TS,17.03
T1900044869_TS20190335,RUG,TS,17.22
T1900044870_TS20190336,RUG,TS,16.86
T1900044872_TS20190338,RUG,TS,15.78
T1900044873_TS20190339,RUG,TS,15.34
T1900044874_TS20190340,RUG,TS,14.65
T1900044876_TS20190342,RUG,TS,16.27
T1900044877_TS20190343,RUG,TS,16.7
T1900044879_TS20190345,RUG,TS,15.51
T1900044880_TS20190346,RUG,TS,15.01
T1900044883_TS20190349,RUG,TS,16.37
T1900044885_TS20190351,RUG,TS,16.74
T1900044888_TS20190354,RUG,TS,17.53
T1900044889_TS20190355,RUG,TS,15.66
T1900044890_TS20190356,RUG,TS,16.78
T1900044892_TS20190358,RUG,TS,15.43
T1900044894_TS20190360,RUG,TS,17.47
T1900044897_TS20190363,RUG,TS,17.43
T1900044899_TS20190365,RUG,TS,17.17
T1900044904_TS20190370,RUG,TS,15.59
T1900044908_TS20190374,RUG,TS,16.35
T1900044910_TS20190376,RUG,TS,16.2
T1900044912_TS20190378,RUG,TS,17.35
T1900044913_TS20190379,RUG,TS,17.24
T1900044914_TS20190380,RUG,TS,16.75
T1900044915_TS20190381,RUG,TS,16.63
T1900044916_TS20190382,RUG,TS,16.53
T1900044917_TS20190383,RUG,TS,15.72
T1900044918_TS20190384,RUG,TS,16.54
T1900044919_TS20190385,RUG,TS,16.86
T1900044920_TS20190386,RUG,TS,16.36
T1900044921_TS20190387,RUG,TS,17.39
T1900044923_TS20190389,RUG,TS,15.08
T1900044924_TS20190390,RUG,TS,16.72
T1900044925_TS20190391,RUG,TS,17
T1900044926_TS20190392,RUG,TS,16.44
T1900044927_TS20190393,RUG,TS,15.68
T1900044928_TS20190394,RUG,TS,15.25
T1900044929_TS20190395,RUG,TS,15.99
T1900044930_TS20190396,RUG,TS,16.43
T1900044931_TS20190397,RUG,TS,16.39
T1900044932_TS20190398,RUG,TS,15.65
T1900044933_TS20190399,RUG,TS,16.75
T1900044934_TS20190400,RUG,TS,18.6
T1900044935_TS20190401,RUG,TS,16.31
T1900044936_TS20190402,RUG,TS,18.96
T1900044937_TS20190403,RUG,TS,17.37
T1900044938_TS20190404,RUG,TS,16.68
T1900044939_TS20190405,RUG,TS,17.36
T1900044940_TS20190406,RUG,TS,15.76
T1900044941_TS20190407,RUG,TS,16.74
T1900044942_TS20190408,RUG,TS,17.56
T1900044943_TS20190409,RUG,TS,17.22
T1900044944_TS20190410,RUG,TS,17.07
T1900044945_TS20190411,RUG,TS,17.51
T1900044946_TS20190412,RUG,TS,16.74
T2001009361_TS20190215,RUG,TS,15.92
T2001009362_TS20190216,RUG,TS,16.95
T2001009363_TS20190217,RUG,TS,18.18
T2001009364_TS20190218,RUG,TS,15.58
T2001009365_TS20190219,RUG,TS,15.55
T2001009366_TS20190220,RUG,TS,17.27
T2001009367_TS20190221,RUG,TS,17.02
T2001009368_TS-100,RUG,TS,17.62
TP20200815-DZC27_DT2009055497-1,RUG,TS,14.97
TP20200815-DZC37_DT2009055507-1,RUG,TS,16.03
TP20200814-DZC129_DT2009055457-1,RUG,TS,15
TP20200814-DZC104_DT2009055432-1,RUG,TS,13.53
TP20200814-DZC133_DT2009055461-1,RUG,TS,14.52
TP20200815-DZC39_DT2009055509-1,RUG,TS,15.26
TP20200814-DZC135_DT2009055463-1,RUG,TS,15.45
TP20200814-DZC123_DT2009055451-1,RUG,TS,14.81
TP20200814-DZC140_DT2009055468-1,RUG,TS,13.88
TP20200814-DZC119_DT2009055447-1,RUG,TS,18.66
TP20200814-DZC125_DT2009055453-1,RUG,TS,14.82
TP20200814-DZC141_DT2009055469-1,RUG,TS,16.42
TP20200814-DZC113_DT2009055441-1,RUG,TS,15.73
TP20200814-DZC138_DT2009055466-1,RUG,TS,14.71
TP20200815-DZC14_DT2009055484-1,RUG,TS,14.02
TP20200815-DZC32_DT2009055502-1,RUG,TS,15.78
TP20200814-DZC131_DT2009055459-1,RUG,TS,14.34
TP20200815-DZC40_DT2009055510-1,RUG,TS,15.46
TP20200814-DZC122_DT2009055450-1,RUG,TS,16.26
TP20200814-DZC108_DT2009055436-1,RUG,TS,15.67
TP20200814-DZC126_DT2009055454-1,RUG,TS,14.11
TP20200814-DZC111_DT2009055439-1,RUG,TS,18.11
TP20200814-DZC116_DT2009055444-1,RUG,TS,14.75
TP20200815-DZC16_DT2009055486-1,RUG,TS,14.68
TP20200814-DZC112_DT2009055440-1,RUG,TS,15.59
TP20200814-DZC136_DT2009055464-1,RUG,TS,13.74
TP20200815-DZC10_DT2009055480-1,RUG,TS,13.83
TP20200814-DZC1_DT2009055329-1,RUG,TS,14.8
TP20200814-DZC2_DT2009055330-1,RUG,TS,16.09
TP20200814-DZC4_DT2009055332-1,RUG,TS,16.63
TP20200814-DZC7_DT2009055335-1,RUG,TS,14.75
TP20200814-DZC8_DT2009055336-1,RUG,TS,17.11
TP20200814-DZC9_DT2009055337-1,RUG,TS,15.33
TP20200814-DZC11_DT2009055339-1,RUG,TS,17.39
TP20200814-DZC12_DT2009055340-1,RUG,TS,15.2
TP20200814-DZC13_DT2009055341-1,RUG,TS,16.86
TP20200814-DZC15_DT2009055343-1,RUG,TS,14.58
TP20200814-DZC16_DT2009055344-1,RUG,TS,14.26
TP20200814-DZC18_DT2009055346-1,RUG,TS,18.84
TP20200814-DZC19_DT2009055347-1,RUG,TS,14.59
TP20200814-DZC21_DT2009055349-1,RUG,TS,15.92
TP20200814-DZC22_DT2009055350-1,RUG,TS,14.38
TP20200814-DZC23_DT2009055351-1,RUG,TS,14.78
TP20200814-DZC25_DT2009055353-1,RUG,TS,16.49
TP20200814-DZC26_DT2009055354-1,RUG,TS,15.89
TP20200814-DZC29_DT2009055357-1,RUG,TS,15.96
TP20200814-DZC30_DT2009055358-1,RUG,TS,15.86
TP20200814-DZC32_DT2009055360-1,RUG,TS,18.81
TP20200814-DZC33_DT2009055361-1,RUG,TS,13.74
TP20200814-DZC35_DT2009055363-1,RUG,TS,14.89
TP20200814-DZC36_DT2009055364-1,RUG,TS,15.64
TP20200814-DZC45_DT2009055373-1,RUG,TS,14.8
TP20200814-DZC47_DT2009055375-1,RUG,TS,14.24
TP20200814-DZC48_DT2009055376-1,RUG,TS,16.88
TP20200814-DZC52_DT2009055380-1,RUG,TS,15.17
TP20200814-DZC55_DT2009055383-1,RUG,TS,15.74
TP20200814-DZC57_DT2009055385-1,RUG,TS,15.79
TP20200814-DZC61_DT2009055389-1,RUG,TS,14.5
TP20200814-DZC67_DT2009055395-1,RUG,TS,15.4
TP20200814-DZC77_DT2009055405-1,RUG,TS,15.46
TP20200814-DZC78_DT2009055406-1,RUG,TS,15.81
TP20200814-DZC81_DT2009055409-1,RUG,TS,15.07
TP20200814-DZC83_DT2009055411-1,RUG,TS,15.71
TP20200814-DZC86_DT2009055414-1,RUG,TS,15.26
TP20200814-DZC87_DT2009055415-1,RUG,TS,15.95
TP20200814-DZC89_DT2009055417-1,RUG,TS,15.93
TP20200814-DZC90_DT2009055418-1,RUG,TS,16.06
TP20200814-DZC98_DT2009055426-1,RUG,TS,15.8
TP20200814-DZC99_DT2009055427-1,RUG,TS,15.11
TP20200814-DZC101_DT2009055429-1,RUG,TS,15.58
T1900045312_YK20190001,Earth,Yak,36.06
T1900045313_YK20190002,Earth,Yak,36.95
T1900045314_YK20190003,Earth,Yak,37.75
T1900045315_YK20190004,Earth,Yak,36.11
T1900045316_YK20190005,Earth,Yak,37.14
T1900045317_YK20190006,Earth,Yak,36.38
T1900045318_YK20190007,Earth,Yak,36.63
T1900045319_YK20190008,Earth,Yak,37.08
T1900045320_YK20190009,Earth,Yak,35.72
T1900045321_YK20190010,Earth,Yak,36.89
T1900045322_YK20190011,Earth,Yak,36.72
T1900045323_YK20190012,Earth,Yak,38.05
T1900045324_YK20190013,Earth,Yak,38.6
T1900045325_YK20190014,Earth,Yak,36.42
T1900045326_YK20190015,Earth,Yak,35.8
T1900045327_YK20190016,Earth,Yak,36.51
T1900045328_YK20190017,Earth,Yak,36.61
T1900045329_YK20190018,Earth,Yak,39.58
T1900045330_YK20190019,Earth,Yak,37.35
T1900045331_YK20190020,Earth,Yak,36.85
T1900045332_YK20190021,Earth,Yak,38.63
T1900045333_YK20190022,Earth,Yak,35.75
T1900045334_YK20190023,Earth,Yak,36.82
T1900045335_YK20190024,Earth,Yak,40.22
T1900045336_YK20190025,Earth,Yak,36.94
T1900045337_YK20190026,Earth,Yak,37.52
T1900045338_YK20190027,Earth,Yak,37.31
T1900045339_YK20190028,Earth,Yak,37.44
T1900045340_YK20190030,Earth,Yak,36.34
T1900045341_YK20190031,Earth,Yak,39.39
T1900045342_YK20190032,Earth,Yak,36.49
T1900045343_YK20190033,Earth,Yak,36.37
T1900045344_YK20190034,Earth,Yak,36.49
T1900045345_YK20190035,Earth,Yak,37.55
T1900045346_YK20190036,Earth,Yak,36.38
T1900045347_YK20190037,Earth,Yak,40.03
T1900045348_YK20190038,Earth,Yak,36.67
T1900045349_YK20190039,Earth,Yak,36.28
T1900045350_YK20190040,Earth,Yak,36.44
T1900045351_YK20190041,Earth,Yak,36.92
T1900045352_YK20190042,Earth,Yak,36.71
T1900045353_YK20190043,Earth,Yak,35.67
T1900045354_YK20190044,Earth,Yak,39.86
T1900045355_YK20190045,Earth,Yak,37.01
T1900045356_YK20190046,Earth,Yak,37.07
T1900045357_YK20190047,Earth,Yak,37.23
T1900045358_YK20190048,Earth,Yak,36.37
T1900045359_YK20190049,Earth,Yak,37.55
T1900045360_YK20190050,Earth,Yak,36.9
T1900045361_YK20190051,Earth,Yak,35.82
T1900045362_YK20190052,Earth,Yak,34.38
T1900045363_YK20190053,Earth,Yak,35.31
T1900045364_YK20190054,Earth,Yak,33.4
T1900045365_YK20190055,Earth,Yak,31.62
T1900045366_YK20190056,Earth,Yak,37.24
T1900045367_YK20190057,Earth,Yak,34.79
T1900045368_YK20190058,Earth,Yak,33.03
T1900045369_YK20190059,Earth,Yak,31.7
T1900045371_YK20190061,Earth,Yak,35.44
T1900045373_YK20190063,Earth,Yak,32.21
T1900045375_YK20190065,Earth,Yak,35.74
T1900045376_YK20190066,Earth,Yak,34.68
T1900045378_YK20190068,Earth,Yak,34.02
T1900045380_YK20190070,Earth,Yak,33.65
T1900045381_YK20190071,Earth,Yak,32.15
T1900045382_YK20190072,Earth,Yak,36.4
T1900045384_YK20190074,Earth,Yak,35.73
T1900045385_YK20190075,Earth,Yak,34.82
T1900045386_YK20190076,Earth,Yak,34.68
T1900045388_YK20190078,Earth,Yak,35.89
T1900045389_YK20190079,Earth,Yak,33.05
T1900045390_YK20190080,Earth,Yak,34.27
T1900045391_YK20190081,Earth,Yak,36.03
T1900045392_YK20190082,Earth,Yak,34.66
T1900045393_YK20190083,Earth,Yak,28.16
T1900045394_YK20190084,Earth,Yak,35.25
T1900045395_YK20190085,Earth,Yak,34.53
T1900045396_YK20190086,Earth,Yak,32.26
T1900045397_YK20190087,Earth,Yak,33.27
T1900045398_YK20190088,Earth,Yak,30.41
T1900045399_YK20190089,Earth,Yak,32.89
T1900045400_YK20190090,Earth,Yak,31.08
T1900045403_YK20190093,Earth,Yak,30.55
T1900045404_YK20190094,Earth,Yak,34.71
T1900045406_YK20190096,Earth,Yak,34.6
T1900045407_YK20190097,Earth,Yak,35.89
T1900045408_YK20190098,Earth,Yak,35.54
T1900045409_YK20190099,Earth,Yak,34.59
T1900045410_YK20190100,Earth,Yak,35.54
T1900045411_YK20190101,Earth,Yak,35.2
T1900045412_YK20190102,Earth,Yak,33.85
T1900045413_YK20190103,Earth,Yak,37.16
T1900045414_YK20190104,Earth,Yak,35.7
T1900045415_YK20190105,Earth,Yak,35.92
T1900045416_YK20190106,Earth,Yak,35.46
T1900045417_YK20190107,Earth,Yak,37.97
T1900045418_YK20190108,Earth,Yak,35.93
T1900045419_YK20190109,Earth,Yak,36.46
T1900045420_YK20190110,Earth,Yak,35.68
T1900045421_YK20190111,Earth,Yak,35.73
T1900045422_YK20190112,Earth,Yak,35.22
T1900045423_YK20190113,Earth,Yak,37.55
T1900045424_YK20190115,Earth,Yak,36.06
T1900045425_YK20190116,Earth,Yak,36.61
T1900045426_YK20190117,Earth,Yak,36.08
T1900045427_YK20190118,Earth,Yak,34.84
T1900045428_YK20190119,Earth,Yak,35.36
T1900045429_YK20190120,Earth,Yak,36.96
T1900045430_YK20190121,Earth,Yak,34.29
T1900045432_YK20190123,Earth,Yak,33.91
T1900045433_YK20190124,Earth,Yak,35.55
T1900045435_YK20190126,Earth,Yak,35.16
T1900045436_YK20190127,Earth,Yak,36.86
T1900045441_YK20190132,Earth,Yak,36.22
T1900045442_YK20190133,Earth,Yak,39.13
T1900045443_YK20190134,Earth,Yak,35.51
T1900045445_YK20190136,Earth,Yak,38.14
T1900045446_YK20190137,Earth,Yak,35.9
T1900045447_YK20190138,Earth,Yak,34.71
T1900045448_YK20190139,Earth,Yak,35.95
T1900045449_YK20190140,Earth,Yak,35.31
T1900045450_YK20190141,Earth,Yak,34.69
T1900045451_YK20190142,Earth,Yak,35.09
T1900045452_YK20190143,Earth,Yak,37.61
T1900045453_YK20190144,Earth,Yak,28.95
T1900045454_YK20190145,Earth,Yak,34.98
T1900045455_YK20190146,Earth,Yak,32.04
T1900045456_YK20190147,Earth,Yak,34.19
T1900045457_YK20190148,Earth,Yak,34.47
T1900045458_YK20190149,Earth,Yak,41.23
T1900045459_YK20190150,Earth,Yak,32.69
T1900045460_YK20190151,Earth,Yak,33.33
T1900045461_YK20190152,Earth,Yak,34.45
T1900045462_YK20190153,Earth,Yak,35.13
T1900045463_YK20190154,Earth,Yak,35.07
T1900045464_YK20190155,Earth,Yak,35.86
T1900045465_YK20190156,Earth,Yak,34.29
T1900045466_YK20190157,Earth,Yak,34.08
T1900045467_YK20190158,Earth,Yak,35.07
T1900045468_YK20190159,Earth,Yak,35.96
T1900045469_YK20190160,Earth,Yak,35.96
T1900045470_YK20190161,Earth,Yak,36.13
T1900045471_YK20190162,Earth,Yak,36.06
T1900045473_YK20190165,Earth,Yak,35.96
T1900045474_YK20190167,Earth,Yak,35.54
T1900045475_YK20190169,Earth,Yak,34.84
T1900045476_YK20190170,Earth,Yak,35.88
T1900045477_YK20190171,Earth,Yak,36.12
T1900045478_YK20190172,Earth,Yak,34.78
T1900045479_YK20190173,Earth,Yak,35.34
T1900045480_YK20190174,Earth,Yak,33.34
T1900045481_YK20190175,Earth,Yak,33.82
T1900045482_YK20190176,Earth,Yak,34.58
T1900045483_YK20190177,Earth,Yak,35
T1900045484_YK20190178,Earth,Yak,36.42
T1900045485_YK20190179,Earth,Yak,35.42
T1900045486_YK20190180,Earth,Yak,34.64
T1900045487_YK20190181,Earth,Yak,35.52
T1900045488_YK20190182,Earth,Yak,37
T1900045489_YK20190183,Earth,Yak,35.21
T1900045490_YK20190184,Earth,Yak,35.67
T1900045491_YK20190185,Earth,Yak,35.22
T1900045492_YK20190186,Earth,Yak,35.69
T1900045493_YK20190187,Earth,Yak,36.09
T1900045494_YK20190188,Earth,Yak,37.79
T1900045495_YK20190189,Earth,Yak,35.92
T1900045496_YK20190190,Earth,Yak,37.32
T1900045497_YK20190191,Earth,Yak,36.43
T1900045498_YK20190192,Earth,Yak,37.4
T1900045499_YK20190193,Earth,Yak,37.15
T1900045500_YK20190194,Earth,Yak,35.78
T1900045501_YK20190195,Earth,Yak,35.32
T1900045502_YK20190196,Earth,Yak,36.49
T1900045503_YK20190197,Earth,Yak,35.54
T1900045504_YK20190198,Earth,Yak,35.86
T1900045505_YK20190199,Earth,Yak,37.75
T1900045506_YK20190200,Earth,Yak,35.3
T1900045507_YK20190201,Earth,Yak,36.79
T1900045508_YK20190202,Earth,Yak,35.41
T1900045509_YK20190203,Earth,Yak,37.74
T1900045510_YK20190204,Earth,Yak,37.4
T1900045511_YK20190205,Earth,Yak,35.09
T1900045512_YK20190206,Earth,Yak,35.58
T1900045513_YK20190207,Earth,Yak,37.41
T1900045514_YK20190208,Earth,Yak,36.06
T1900045515_YK20190209,Earth,Yak,36.9
T1900045516_YK20190210,Earth,Yak,37.18
T1900045517_YK20190211,Earth,Yak,36.22
T1900045518_YK20190212,Earth,Yak,35.01
T1900045519_YK20190213,Earth,Yak,37.26
T1900045520_YK20190214,Earth,Yak,35.38
T1900045521_YK20190215,Earth,Yak,34.97
T1900045522_YK20190216,Earth,Yak,34.83
T1900045523_YK20190217,Earth,Yak,37.24
T1900045524_YK20190218,Earth,Yak,36.87
T1900045525_YK20190219,Earth,Yak,40.03
T1900045526_YK20190220,Earth,Yak,34.41
T1900045527_YK20190221,Earth,Yak,37.42
T1900045528_YK20190222,Earth,Yak,34.98
T1900045529_YK20190223,Earth,Yak,35.06
T1900045530_YK20190224,Earth,Yak,37.17
T1900045531_YK20190225,Earth,Yak,37.39
T1900045532_YK20190226,Earth,Yak,35.09
T1900045533_YK20190227,Earth,Yak,35.7
T1900045534_YK20190228,Earth,Yak,35.82
T1900045535_YK20190229,Earth,Yak,35.86
T1900045536_YK20190230,Earth,Yak,34.65
T1900045537_YK20190231,Earth,Yak,36.67
T1900045538_YK20190232,Earth,Yak,35.83
T1900045539_YK20190233,Earth,Yak,34.67
T1900045540_YK20190234,Earth,Yak,34.74
T1900045541_YK20190235,Earth,Yak,35.77
T1900045542_YK20190236,Earth,Yak,34.5
T1900045543_YK20190237,Earth,Yak,36.03
T1900045544_YK20190238,Earth,Yak,35.45
T1900045545_YK20190239,Earth,Yak,36
T1900045546_YK20190240,Earth,Yak,35.07
T1900045547_YK20190241,Earth,Yak,35.62
T1900045548_YK20190242,Earth,Yak,34.58
T1900045549_YK20190243,Earth,Yak,35.12
T1900045550_YK20190244,Earth,Yak,34.3
T1900045551_YK20190245,Earth,Yak,33.91
T1900045552_YK20190246,Earth,Yak,35.16
T1900045553_YK20190247,Earth,Yak,35.98
T1900045554_YK20190248,Earth,Yak,34.19
T1900045555_YK20190249,Earth,Yak,33.45
T1900045556_YK20190250,Earth,Yak,35.83
T1900045557_YK20190251,Earth,Yak,35.81
T1900045559_YK20190253,Earth,Yak,34.61
T1900045560_YK20190254,Earth,Yak,34.37
T1900045561_YK20190255,Earth,Yak,35.32
T1900045562_YK20190256,Earth,Yak,38.12
T1900045563_YK20190257,Earth,Yak,36.03
T1900045564_YK20190258,Earth,Yak,34.65
T1900045565_YK20190259,Earth,Yak,35.48
T1900045566_YK20190260,Earth,Yak,36.03
T1900045567_YK20190261,Earth,Yak,35.17
T1900045568_YK20190262,Earth,Yak,35.45
T1900045569_YK20190263,Earth,Yak,36.31
T1900045570_YK20190264,Earth,Yak,35.13
T1900045571_YK20190265,Earth,Yak,35.51
T1900045572_YK20190266,Earth,Yak,35.18
T1900045573_YK20190267,Earth,Yak,36.21
T1900045574_YK20190268,Earth,Yak,92.44
T1900045575_YK20190269,Earth,Yak,34.86
T1900045589_YK20190283,Earth,Yak,35.55
T1900045626_YK20190320,Earth,Yak,35.1
T1900045627_YK20190321,Earth,Yak,35.6
T1900045628_YK20190322,Earth,Yak,35.27
T1900045629_YK20190323,Earth,Yak,34.68
T1900045630_YK20190324,Earth,Yak,34.84
T1900045631_YK20190325,Earth,Yak,35.11
T1900045632_YK20190326,Earth,Yak,33.83
T1900045633_YK20190327,Earth,Yak,35.02
T1900045634_YK20190328,Earth,Yak,35.28
