SGB_ID	SGB
SGB_575	T1900044802_TS20190268_bin.214
SGB_576	T1900044854_TS20190320_bin.23
SGB_577	T1900044916_TS20190382_bin.53
SGB_578	T1900045076_TC20190070_bin.252
SGB_579	T1900045117_TC20190111_bin.299
SGB_580	T1900045136_TC20190130_bin.192
SGB_581	T1900045166_TC20190160_bin.145
SGB_582	T1900045166_TC20190160_bin.299
SGB_583	T1900045172_TC20190168_bin.51
SGB_584	T1900045223_TC20190219_bin.204
SGB_585	T1900045243_TH20190013_bin.346
SGB_586	T1900045314_YK20190003_bin.190
SGB_587	T1900045315_YK20190004_bin.46
SGB_588	T1900045317_YK20190006_bin.234
SGB_589	T1900045335_YK20190024_bin.15
SGB_590	T1900045341_YK20190031_bin.27
SGB_591	T1900045345_YK20190035_bin.147
SGB_592	T1900045348_YK20190038_bin.240
SGB_593	T1900045350_YK20190040_bin.289
SGB_594	T1900045407_YK20190097_bin.207
SGB_595	T1900045429_YK20190120_bin.90
SGB_596	T1900045432_YK20190123_bin.212
SGB_597	T1900045506_YK20190200_bin.213
SGB_598	T1900045569_YK20190263_bin.21
SGB_599	T1900045666_YK20190360_bin.87
SGB_600	T1900045672_YK20190366_bin.136
SGB_601	T1900045704_YK20190398_bin.89
SGB_602	T1900045768_YK20190462_bin.21
SGB_603	T1900045771_YK20190465_bin.103
SGB_604	TP20200812-DBC1_DT2009055224-1_bin.340
SGB_605	TP20200812-DBC101_DT2009055324-1_bin.86
SGB_606	TP20200812-DBC28_DT2009055251-1_bin.72
SGB_607	TP20200812-DBC31_DT2009055254-1_bin.487
SGB_608	TP20200812-DBC45_DT2009055268-1_bin.106
SGB_609	TP20200812-DBC66_DT2009055289-1_bin.268
SGB_610	TP20200812-DBC68_DT2009055291-1_bin.249
SGB_611	TP20200812-DBC88_DT2009055311-1_bin.258
SGB_612	TP20200814-DZC100_DT2009055428-1_bin.318
SGB_613	TP20200814-DZC117_DT2009055445-1_bin.89
SGB_614	TP20200814-DZC127_DT2009055455-1_bin.320
SGB_615	TP20200814-DZC134_DT2009055462-1_bin.92
SGB_616	TP20200814-DZC3_DT2009055331-1_bin.120
SGB_617	TP20200814-DZC4_DT2009055332-1_bin.179
SGB_618	TP20200814-DZC5_DT2009055333-1_bin.123
SGB_619	TP20200814-DZC50_DT2009055378-1_bin.183
SGB_620	TP20200814-DZC74_DT2009055402-1_bin.258
SGB_621	TP20200814-DZC96_DT2009055424-1_bin.95
SGB_622	TP20200814-DZC99_DT2009055427-1_bin.77
SGB_623	TP20200815-DZC15_DT2009055485-1_bin.252
SGB_624	TP20200815-DZC48_DT2009055518-1_bin.282
SGB_625	TP20200815-DZC49_DT2009055519-1_bin.26
SGB_626	TP20200815-DZC60_DT2009055530-1_bin.122
SGB_627	TP20200815-DZC60_DT2009055530-1_bin.130
SGB_628	TP20200815-DZC60_DT2009055530-1_bin.4
SGB_629	TP20200815-DZC61_DT2009055531-1_bin.212
SGB_630	TP20200823-QMN30_DT2009055555-1_bin.8
SGB_631	TP20200824-WDL49_DT2009055571-1_bin.183
SGB_632	TP20200824-WDL5_DT2009055562-1_bin.43
SGB_633	TP20200824-WDL74_DT2009055583-1_bin.7
SGB_634	TP20200824-WDL9_DT2009055563-1_bin.42
SGB_635	TP20200825-WDL1_DT2009055592-1_bin.44
SGB_636	TP20200825-WDL48_DT2009055601-1_bin.156
SGB_637	T1900044616_TS20190082_bin.248
SGB_638	T1900044631_TS20190097_bin.182
SGB_639	T1900044637_TS20190103_bin.310
SGB_640	T1900044639_TS20190105_bin.139
SGB_641	T1900044639_TS20190105_bin.158
SGB_642	T1900044640_TS20190106_bin.195
SGB_643	T1900044640_TS20190106_bin.55
SGB_644	T1900044641_TS20190107_bin.193
SGB_645	T1900044647_TS20190113_bin.225
SGB_646	T1900044648_TS20190114_bin.35
SGB_647	T1900044650_TS20190116_bin.124
SGB_648	T1900044665_TS20190131_bin.40
SGB_649	T1900044701_TS20190167_bin.64
SGB_650	T1900044758_TS20190224_bin.360
SGB_651	T1900044928_TS20190394_bin.343
SGB_652	T1900044949_TA20190002_bin.304
SGB_653	T1900044950_TA20190003_bin.336
SGB_654	T1900044950_TA20190003_bin.438
SGB_655	T1900044950_TA20190003_bin.449
SGB_656	T1900044952_TA20190005_bin.304
SGB_657	T1900044953_TA20190006_bin.143
SGB_658	T1900044958_TA20190014_bin.35
SGB_659	T1900044977_TA20190039_bin.157
SGB_660	T1900044980_TA20190042_bin.245
SGB_661	T1900044980_TA20190042_bin.481
SGB_662	T1900044980_TA20190042_bin.62
SGB_663	T1900044980_TA20190042_bin.86
SGB_664	T1900044988_TA20190050_bin.254
SGB_665	T1900044989_TA20190051_bin.78
SGB_666	T1900044992_TA20190054_bin.13
SGB_667	T1900044996_TA20190058_bin.213
SGB_668	T1900045005_TA20190067_bin.101
SGB_669	T1900045005_TA20190067_bin.107
SGB_670	T1900045005_TA20190067_bin.169
SGB_671	T1900045058_TC20190051_bin.19
SGB_672	T1900045185_TC20190181_bin.17
SGB_673	T1900045225_TC20190221_bin.74
SGB_674	T1900045236_TH20190006_bin.62
SGB_675	T1900045239_TH20190009_bin.315
SGB_676	T1900045242_TH20190012_bin.219
SGB_677	T1900045242_TH20190012_bin.337
SGB_678	T1900045243_TH20190013_bin.208
SGB_679	T1900045246_TH20190016_bin.338
SGB_680	T1900045246_TH20190016_bin.449
SGB_681	T1900045249_TH20190019_bin.220
SGB_682	T1900045259_TH20190029_bin.119
SGB_683	T1900045277_TH20190047_bin.261
SGB_684	T1900045292_TH20190062_bin.175
SGB_685	T1900045298_TH20190068_bin.30
SGB_686	T1900045300_TH20190070_bin.227
SGB_687	T1900045306_TH20190076_bin.327
SGB_688	T1900045449_YK20190140_bin.1
SGB_689	T1900045553_YK20190247_bin.90
SGB_690	T1900045722_YK20190416_bin.218
SGB_691	T1900045749_YK20190443_bin.253
SGB_692	TP20200814-DZC103_DT2009055431-1_bin.62
SGB_693	TP20200814-DZC105_DT2009055433-1_bin.277
SGB_694	TP20200814-DZC5_DT2009055333-1_bin.7
SGB_695	TP20200814-DZC51_DT2009055379-1_bin.353
SGB_696	TP20200814-DZC58_DT2009055386-1_bin.166
SGB_697	TP20200814-DZC59_DT2009055387-1_bin.356
SGB_698	TP20200814-DZC88_DT2009055416-1_bin.16
SGB_699	TP20200815-DZC46_DT2009055516-1_bin.219
SGB_700	TP20200815-DZC69_DT2009055539-1_bin.117
SGB_701	TP20200825-WDL31_DT2009055597-1_bin.79
SGB_702	T1900044756_TS20190222_bin.295
SGB_703	T1900044622_TS20190088_bin.193
SGB_704	T1900044651_TS20190117_bin.31
SGB_705	T1900044633_TS20190099_bin.150
SGB_706	T1900044625_TS20190091_bin.255
SGB_707	T1900044625_TS20190091_bin.68
SGB_708	T1900044636_TS20190102_bin.138
SGB_709	T1900044639_TS20190105_bin.257
SGB_710	T1900044636_TS20190102_bin.239
SGB_711	T1900044640_TS20190106_bin.166
SGB_712	T1900044633_TS20190099_bin.325
SGB_713	T1900044625_TS20190091_bin.90
SGB_714	T1900044650_TS20190116_bin.174
SGB_715	T1900044642_TS20190108_bin.6
SGB_716	T1900045027_TC20190020_bin.102
SGB_717	T1900045040_TC20190033_bin.66
SGB_718	T1900045162_TC20190156_bin.231
SGB_719	T1900045202_TC20190198_bin.237
SGB_720	T1900045206_TC20190202_bin.75
SGB_721	T1900045415_YK20190105_bin.53
SGB_722	T1900045426_YK20190117_bin.317
SGB_723	T1900045499_YK20190193_bin.185
SGB_724	T1900045749_YK20190443_bin.215
SGB_725	T1900044538_TS20190004_bin.177
SGB_726	T1900044558_TS20190024_bin.104
SGB_727	T1900044562_TS20190028_bin.34
SGB_728	T1900044661_TS20190127_bin.459
SGB_729	T1900044738_TS20190204_bin.30
SGB_730	T1900044749_TS20190415_bin.390
SGB_731	T1900044949_TA20190002_bin.298
SGB_732	T1900044950_TA20190003_bin.173
SGB_733	T1900044951_TA20190004_bin.441
SGB_734	T1900044958_TA20190014_bin.57
SGB_735	T1900044960_TA20190018_bin.220
SGB_736	T1900044961_TA20190021_bin.248
SGB_737	T1900044967_TA20190029_bin.190
SGB_738	T1900044986_TA20190048_bin.3
SGB_739	T1900044990_TA20190052_bin.182
SGB_740	T1900044991_TA20190053_bin.239
SGB_741	T1900045240_TH20190010_bin.255
SGB_742	T1900045243_TH20190013_bin.83
SGB_743	T1900045248_TH20190018_bin.224
SGB_744	T1900045250_TH20190020_bin.629
SGB_745	T1900045250_TH20190020_bin.670
SGB_746	T1900045262_TH20190032_bin.92
SGB_747	T1900045269_TH20190039_bin.164
SGB_748	T1900045284_TH20190054_bin.30
SGB_749	T1900045284_TH20190054_bin.333
SGB_750	T1900045288_TH20190058_bin.11
SGB_751	T1900045291_TH20190061_bin.82
SGB_752	T1900045293_TH20190063_bin.283
SGB_753	T1900045295_TH20190065_bin.157
SGB_754	T1900045297_TH20190067_bin.1
SGB_755	T1900045297_TH20190067_bin.337
SGB_756	T1900045297_TH20190067_bin.73
SGB_757	T1900045299_TH20190069_bin.156
SGB_758	T1900045299_TH20190069_bin.53
SGB_759	T1900045304_TH20190074_bin.252
SGB_760	T1900045506_YK20190200_bin.45
SGB_761	T1900045712_YK20190406_bin.249
SGB_762	T2001009364_TS20190218_bin.154
SGB_763	TP20200814-DZC8_DT2009055336-1_bin.175
SGB_764	TP20200814-DZC81_DT2009055409-1_bin.123
SGB_765	T1900044612_TS20190078_bin.14
SGB_766	T1900044581_TS20190047_bin.42
SGB_767	T1900044589_TS20190055_bin.16
SGB_768	T1900044604_TS20190070_bin.124
SGB_769	T1900044648_TS20190114_bin.12
SGB_770	T1900044708_TS20190174_bin.261
SGB_771	T1900044723_TS20190189_bin.35
SGB_772	T1900044755_TS20190421_bin.302
SGB_773	T1900044775_TS20190241_bin.31
SGB_774	T1900044812_TS20190278_bin.59
SGB_775	T1900044831_TS20190297_bin.253
SGB_776	T1900044954_TA20190008_bin.278
SGB_777	T1900044958_TA20190014_bin.112
SGB_778	T1900044962_TA20190024_bin.224
SGB_779	T1900044980_TA20190042_bin.436
SGB_780	T1900045025_TC20190018_bin.128
SGB_781	T1900045027_TC20190020_bin.156
SGB_782	T1900045034_TC20190027_bin.102
SGB_783	T1900045039_TC20190032_bin.65
SGB_784	T1900045053_TC20190046_bin.285
SGB_785	T1900045082_TC20190076_bin.154
SGB_786	T1900045083_TC20190077_bin.10
SGB_787	T1900045091_TC20190085_bin.74
SGB_788	T1900045104_TC20190098_bin.143
SGB_789	T1900045112_TC20190106_bin.27
SGB_790	T1900045144_TC20190138_bin.38
SGB_791	T1900045150_TC20190144_bin.49
SGB_792	T1900045185_TC20190181_bin.169
SGB_793	T1900045226_TC20190222_bin.128
SGB_794	T1900045236_TH20190006_bin.86
SGB_795	T1900045243_TH20190013_bin.408
SGB_796	T1900045284_TH20190054_bin.109
SGB_797	T1900045303_TH20190073_bin.92
SGB_798	T1900045314_YK20190003_bin.278
SGB_799	T1900045314_YK20190003_bin.88
SGB_800	T1900045319_YK20190008_bin.86
SGB_801	T1900045332_YK20190021_bin.217
SGB_802	T1900045350_YK20190040_bin.113
SGB_803	T1900045357_YK20190047_bin.55
SGB_804	T1900045417_YK20190107_bin.186
SGB_805	T1900045422_YK20190112_bin.42
SGB_806	T1900045422_YK20190112_bin.62
SGB_807	T1900045497_YK20190191_bin.4
SGB_808	T1900045502_YK20190196_bin.58
SGB_809	T1900045527_YK20190221_bin.65
SGB_810	T1900045550_YK20190244_bin.14
SGB_811	T1900045565_YK20190259_bin.103
SGB_812	T1900045627_YK20190321_bin.225
SGB_813	T1900045627_YK20190321_bin.351
SGB_814	T1900045657_YK20190351_bin.192
SGB_815	T1900045667_YK20190361_bin.120
SGB_816	T1900045681_YK20190375_bin.208
SGB_817	T1900045691_YK20190385_bin.14
SGB_818	T1900045695_YK20190389_bin.327
SGB_819	T1900045704_YK20190398_bin.208
SGB_820	T1900045710_YK20190404_bin.142
SGB_821	T1900045722_YK20190416_bin.313
SGB_822	T1900045729_YK20190423_bin.276
SGB_823	T1900045737_YK20190431_bin.425
SGB_824	T1900045749_YK20190443_bin.145
SGB_825	T1900045749_YK20190443_bin.66
SGB_826	T1900045767_YK20190461_bin.72
SGB_827	T2001009363_TS20190217_bin.110
SGB_828	TP20200812-DBC105_DT2009055328-1_bin.350
SGB_829	TP20200812-DBC33_DT2009055256-1_bin.204
SGB_830	TP20200812-DBC40_DT2009055263-1_bin.150
SGB_831	TP20200812-DBC41_DT2009055264-1_bin.3
SGB_832	TP20200812-DBC53_DT2009055276-1_bin.344
SGB_833	TP20200812-DBC60_DT2009055283-1_bin.113
SGB_834	TP20200814-DZC44_DT2009055372-1_bin.130
SGB_835	TP20200814-DZC86_DT2009055414-1_bin.369
SGB_836	TP20200815-DZC62_DT2009055532-1_bin.100
SGB_837	TP20200823-QMN50_DT2009055557-1_bin.242
SGB_838	TP20200823-QMN50_DT2009055557-1_bin.27
SGB_839	TP20200825-WDL48_DT2009055601-1_bin.33
SGB_840	TP20200825-WDL49_DT2009055602-1_bin.202
SGB_841	T1900044959_TA20190016_bin.15
SGB_842	T1900044991_TA20190053_bin.280
SGB_843	T1900044996_TA20190058_bin.234
SGB_844	T1900044999_TA20190061_bin.338
SGB_845	T1900045001_TA20190063_bin.100
SGB_846	T1900045002_TA20190064_bin.93
SGB_847	T1900045239_TH20190009_bin.351
SGB_848	T1900045240_TH20190010_bin.301
SGB_849	T1900045246_TH20190016_bin.482
SGB_850	T1900045247_TH20190017_bin.437
SGB_851	T1900045248_TH20190018_bin.362
SGB_852	T1900045262_TH20190032_bin.78
SGB_853	T1900045288_TH20190058_bin.42
SGB_854	T1900045291_TH20190061_bin.140
SGB_855	T1900045295_TH20190065_bin.131
SGB_856	T1900045295_TH20190065_bin.70
SGB_857	T1900045307_TH20190077_bin.90
SGB_858	T1900045309_TH20190079_bin.68
SGB_859	T1900044951_TA20190004_bin.147
SGB_860	T1900044962_TA20190024_bin.167
SGB_861	T1900044980_TA20190042_bin.274
SGB_862	T1900044640_TS20190106_bin.58
SGB_863	T1900044890_TS20190356_bin.177
SGB_864	T1900044631_TS20190097_bin.96
SGB_865	T1900044954_TA20190008_bin.48
SGB_866	T1900044967_TA20190029_bin.1
SGB_867	T1900044990_TA20190052_bin.204
SGB_868	T1900045236_TH20190006_bin.353
SGB_869	T1900045236_TH20190006_bin.472
SGB_870	T1900045241_TH20190011_bin.175
SGB_871	T1900045247_TH20190017_bin.511
SGB_872	T1900045304_TH20190074_bin.120
SGB_873	T1900044640_TS20190106_bin.120
SGB_874	T1900044927_TS20190393_bin.276
SGB_875	T1900044950_TA20190003_bin.117
SGB_876	T1900044950_TA20190003_bin.287
SGB_877	T1900044950_TA20190003_bin.397
SGB_878	T1900044958_TA20190014_bin.203
SGB_879	T1900044960_TA20190018_bin.281
SGB_880	T1900044978_TA20190040_bin.10
SGB_881	T1900044978_TA20190040_bin.220
SGB_882	T1900044981_TA20190043_bin.143
SGB_883	T1900044999_TA20190061_bin.292
SGB_884	T1900044999_TA20190061_bin.294
SGB_885	T1900045004_TA20190066_bin.319
SGB_886	T1900045004_TA20190066_bin.430
SGB_887	T1900045007_TA20190069_bin.221
SGB_888	T1900045176_TC20190172_bin.45
SGB_889	T1900045232_TH20190002_bin.197
SGB_890	T1900045247_TH20190017_bin.246
SGB_891	T1900045254_TH20190024_bin.309
SGB_892	T1900045256_TH20190026_bin.72
SGB_893	T1900045259_TH20190029_bin.215
SGB_894	T1900045262_TH20190032_bin.44
SGB_895	T1900045264_TH20190034_bin.204
SGB_896	T1900045270_TH20190040_bin.193
SGB_897	T1900045272_TH20190042_bin.25
SGB_898	T1900045272_TH20190042_bin.38
SGB_899	T1900045273_TH20190043_bin.4
SGB_900	T1900045294_TH20190064_bin.304
SGB_901	T1900045297_TH20190067_bin.114
SGB_902	T1900045304_TH20190074_bin.205
SGB_903	T1900045305_TH20190075_bin.254
SGB_904	T1900045305_TH20190075_bin.277
SGB_905	T2001009363_TS20190217_bin.351
SGB_906	TP20200814-DZC58_DT2009055386-1_bin.82
SGB_907	TP20200814-DZC18_DT2009055346-1_bin.215
SGB_908	T1900044639_TS20190105_bin.233
SGB_909	T1900044669_TS20190135_bin.264
SGB_910	T1900044756_TS20190222_bin.30
SGB_911	T1900044777_TS20190243_bin.76
SGB_912	T1900044824_TS20190290_bin.91
SGB_913	T1900044826_TS20190292_bin.107
SGB_914	T1900044834_TS20190300_bin.151
SGB_915	T1900044843_TS20190309_bin.148
SGB_916	T1900044862_TS20190328_bin.131
SGB_917	T1900044950_TA20190003_bin.124
SGB_918	T1900044950_TA20190003_bin.465
SGB_919	T1900044950_TA20190003_bin.55
SGB_920	T1900044951_TA20190004_bin.184
SGB_921	T1900044954_TA20190008_bin.189
SGB_922	T1900044954_TA20190008_bin.434
SGB_923	T1900044969_TA20190031_bin.285
SGB_924	T1900044978_TA20190040_bin.107
SGB_925	T1900044986_TA20190048_bin.98
SGB_926	T1900045066_TC20190060_bin.186
SGB_927	T1900045072_TC20190066_bin.176
SGB_928	T1900045092_TC20190086_bin.124
SGB_929	T1900045112_TC20190106_bin.45
SGB_930	T1900045139_TC20190133_bin.71
SGB_931	T1900045145_TC20190139_bin.3
SGB_932	T1900045154_TC20190148_bin.134
SGB_933	T1900045185_TC20190181_bin.66
SGB_934	T1900045213_TC20190209_bin.36
SGB_935	T1900045242_TH20190012_bin.159
SGB_936	T1900045243_TH20190013_bin.407
SGB_937	T1900045246_TH20190016_bin.186
SGB_938	T1900045247_TH20190017_bin.136
SGB_939	T1900045248_TH20190018_bin.77
SGB_940	T1900045260_TH20190030_bin.52
SGB_941	T1900045261_TH20190031_bin.2
SGB_942	T1900045281_TH20190051_bin.39
SGB_943	T1900045284_TH20190054_bin.251
SGB_944	T1900045295_TH20190065_bin.167
SGB_945	T1900045301_TH20190071_bin.80
SGB_946	T1900045329_YK20190018_bin.195
SGB_947	T1900045351_YK20190041_bin.40
SGB_948	T1900045380_YK20190070_bin.62
SGB_949	T1900045461_YK20190152_bin.99
SGB_950	T1900045469_YK20190160_bin.172
SGB_951	T1900045471_YK20190162_bin.21
SGB_952	T1900045475_YK20190169_bin.113
SGB_953	T1900045475_YK20190169_bin.186
SGB_954	T1900045477_YK20190171_bin.318
SGB_955	T1900045486_YK20190180_bin.195
SGB_956	T1900045566_YK20190260_bin.258
SGB_957	T1900045569_YK20190263_bin.39
SGB_958	T1900045589_YK20190283_bin.150
SGB_959	T1900045738_YK20190432_bin.52
SGB_960	T1900045775_TC20190229_bin.250
SGB_961	T1900044637_TS20190103_bin.182
SGB_962	T1900045243_TH20190013_bin.370
SGB_963	T1900045250_TH20190020_bin.671
SGB_964	T1900045265_TH20190035_bin.64
SGB_965	T1900044693_TS20190159_bin.64
SGB_966	T1900044729_TS20190195_bin.188
SGB_967	T1900045166_TC20190160_bin.254
SGB_968	T1900045426_YK20190117_bin.122
SGB_969	T1900045442_YK20190133_bin.78
SGB_970	T1900045445_YK20190136_bin.160
SGB_971	T1900045569_YK20190263_bin.457
SGB_972	T1900045646_YK20190340_bin.190
SGB_973	T1900045667_YK20190361_bin.273
SGB_974	TP20200812-DBC26_DT2009055249-1_bin.56
SGB_975	TP20200814-DZC1_DT2009055329-1_bin.207
SGB_976	TP20200814-DZC19_DT2009055347-1_bin.178
SGB_977	TP20200815-DZC38_DT2009055508-1_bin.209
SGB_978	TP20200815-DZC46_DT2009055516-1_bin.266
SGB_979	TP20200815-DZC57_DT2009055527-1_bin.385
SGB_980	TP20200823-QMN30_DT2009055555-1_bin.132
SGB_981	TP20200824-WDL81_DT2009055590-1_bin.13
SGB_982	T1900044847_TS20190313_bin.198
SGB_983	T1900045248_TH20190018_bin.303
SGB_984	T1900044636_TS20190102_bin.133
SGB_985	T1900044646_TS20190112_bin.161
SGB_986	T1900044669_TS20190135_bin.185
SGB_987	T1900044713_TS20190179_bin.205
SGB_988	T1900044745_TS20190211_bin.317
SGB_989	T1900044765_TS20190231_bin.138
SGB_990	T1900044768_TS20190234_bin.79
SGB_991	T1900044773_TS20190239_bin.40
SGB_992	T1900044777_TS20190243_bin.297
SGB_993	T1900044785_TS20190251_bin.126
SGB_994	T1900044788_TS20190254_bin.246
SGB_995	T1900044843_TS20190309_bin.150
SGB_996	T1900044845_TS20190311_bin.24
SGB_997	T1900044912_TS20190378_bin.295
SGB_998	T1900044936_TS20190402_bin.99
SGB_999	T1900044949_TA20190002_bin.126
SGB_1000	T1900044950_TA20190003_bin.269
SGB_1001	T1900044955_TA20190009_bin.95
SGB_1002	T1900044956_TA20190011_bin.100
SGB_1003	T1900044959_TA20190016_bin.85
SGB_1004	T1900044961_TA20190021_bin.160
SGB_1005	T1900044979_TA20190041_bin.390
SGB_1006	T1900044980_TA20190042_bin.472
SGB_1007	T1900044985_TA20190047_bin.142
SGB_1008	T1900044990_TA20190052_bin.73
SGB_1009	T1900045001_TA20190063_bin.44
SGB_1010	T1900045011_TC20190004_bin.74
SGB_1011	T1900045020_TC20190013_bin.57
SGB_1012	T1900045021_TC20190014_bin.325
SGB_1013	T1900045032_TC20190025_bin.5
SGB_1014	T1900045041_TC20190034_bin.142
SGB_1015	T1900045054_TC20190047_bin.169
SGB_1016	T1900045063_TC20190056_bin.197
SGB_1017	T1900045067_TC20190061_bin.284
SGB_1018	T1900045079_TC20190073_bin.60
SGB_1019	T1900045081_TC20190075_bin.17
SGB_1020	T1900045085_TC20190079_bin.90
SGB_1021	T1900045109_TC20190103_bin.211
SGB_1022	T1900045135_TC20190129_bin.191
SGB_1023	T1900045140_TC20190134_bin.121
SGB_1024	T1900045148_TC20190142_bin.187
SGB_1025	T1900045150_TC20190144_bin.54
SGB_1026	T1900045151_TC20190145_bin.177
SGB_1027	T1900045157_TC20190151_bin.211
SGB_1028	T1900045163_TC20190157_bin.219
SGB_1029	T1900045170_TC20190164_bin.78
SGB_1030	T1900045178_TC20190174_bin.116
SGB_1031	T1900045189_TC20190185_bin.96
SGB_1032	T1900045220_TC20190216_bin.60
SGB_1033	T1900045242_TH20190012_bin.173
SGB_1034	T1900045243_TH20190013_bin.288
SGB_1035	T1900045246_TH20190016_bin.506
SGB_1036	T1900045247_TH20190017_bin.20
SGB_1037	T1900045267_TH20190037_bin.193
SGB_1038	T1900045269_TH20190039_bin.87
SGB_1039	T1900045275_TH20190045_bin.178
SGB_1040	T1900045299_TH20190069_bin.107
SGB_1041	T1900045324_YK20190013_bin.56
SGB_1042	T1900045326_YK20190015_bin.71
SGB_1043	T1900045480_YK20190174_bin.161
SGB_1044	T1900045488_YK20190182_bin.60
SGB_1045	T1900045506_YK20190200_bin.386
SGB_1046	T1900045549_YK20190243_bin.46
SGB_1047	T1900045644_YK20190338_bin.299
SGB_1048	T1900045658_YK20190352_bin.104
SGB_1049	T1900045666_YK20190360_bin.183
SGB_1050	T1900045667_YK20190361_bin.216
SGB_1051	T1900045675_YK20190369_bin.72
SGB_1052	T1900045681_YK20190375_bin.96
SGB_1053	T1900045704_YK20190398_bin.40
SGB_1054	T1900045705_YK20190399_bin.112
SGB_1055	T1900045771_YK20190465_bin.82
SGB_1056	T1900045776_TC20190230_bin.242
SGB_1057	T2001009365_TS20190219_bin.297
SGB_1058	TP20200812-DBC101_DT2009055324-1_bin.163
SGB_1059	TP20200812-DBC42_DT2009055265-1_bin.323
SGB_1060	TP20200812-DBC73_DT2009055296-1_bin.12
SGB_1061	TP20200814-DZC142_DT2009055470-1_bin.237
SGB_1062	TP20200814-DZC37_DT2009055365-1_bin.242
SGB_1063	TP20200814-DZC42_DT2009055370-1_bin.245
SGB_1064	TP20200814-DZC58_DT2009055386-1_bin.295
SGB_1065	TP20200814-DZC77_DT2009055405-1_bin.174
SGB_1066	TP20200814-DZC85_DT2009055413-1_bin.268
SGB_1067	TP20200814-DZC9_DT2009055337-1_bin.86
SGB_1068	TP20200815-DZC17_DT2009055487-1_bin.40
SGB_1069	TP20200815-DZC45_DT2009055515-1_bin.64
SGB_1070	TP20200815-DZC62_DT2009055532-1_bin.345
SGB_1071	TP20200823-QMN50_DT2009055557-1_bin.342
SGB_1072	TP20200824-WDL70_DT2009055579-1_bin.92
SGB_1073	TP20200824-WDL82_DT2009055591-1_bin.275
SGB_1074	TP20200825-WDL35_DT2009055598-1_bin.234
SGB_1075	T1900044958_TA20190014_bin.275
SGB_1076	T1900044722_TS20190188_bin.123
SGB_1077	T1900045325_YK20190014_bin.99
SGB_1078	T1900045666_YK20190360_bin.301
SGB_1079	TP20200823-QMN30_DT2009055555-1_bin.42
SGB_1080	TP20200824-WDL12_DT2009055564-1_bin.85
SGB_1081	T1900045509_YK20190203_bin.48
SGB_1082	T1900045352_YK20190042_bin.20
SGB_1083	T1900045627_YK20190321_bin.157
SGB_1084	T1900045753_YK20190447_bin.115
SGB_1085	T2001009370_Yak-NA_bin.168
SGB_1086	TP20200812-DBC31_DT2009055254-1_bin.242
SGB_1087	T1900044539_TS20190005_bin.105
SGB_1088	T1900044552_TS20190018_bin.338
SGB_1089	T1900044548_TS20190014_bin.346
SGB_1090	T1900044595_TS20190061_bin.266
SGB_1091	T1900044627_TS20190093_bin.236
SGB_1092	T1900044715_TS20190181_bin.4
SGB_1093	T1900044766_TS20190232_bin.266
SGB_1094	T1900045077_TC20190071_bin.224
SGB_1095	T1900045180_TC20190176_bin.300
SGB_1096	T1900045356_YK20190046_bin.223
SGB_1097	T1900045412_YK20190102_bin.13
SGB_1098	T1900045490_YK20190184_bin.240
SGB_1099	T1900045513_YK20190207_bin.162
SGB_1100	T1900045644_YK20190338_bin.24
SGB_1101	T1900045660_YK20190354_bin.26
SGB_1102	T1900045751_YK20190445_bin.495
SGB_1103	T1900045771_YK20190465_bin.41
SGB_1104	TP20200812-DBC23_DT2009055246-1_bin.255
SGB_1105	TP20200812-DBC40_DT2009055263-1_bin.9
SGB_1106	TP20200812-DBC75_DT2009055298-1_bin.13
SGB_1107	TP20200814-DZC134_DT2009055462-1_bin.21
SGB_1108	TP20200814-DZC97_DT2009055425-1_bin.256
SGB_1109	TP20200823-QMN30_DT2009055555-1_bin.179
SGB_1110	T1900044625_TS20190091_bin.117
SGB_1111	T1900044631_TS20190097_bin.272
SGB_1112	T1900044633_TS20190099_bin.191
SGB_1113	T1900044644_TS20190110_bin.238
SGB_1114	T1900044650_TS20190116_bin.125
SGB_1115	T1900044763_TS20190229_bin.5
SGB_1116	T1900044763_TS20190229_bin.69
SGB_1117	T1900044763_TS20190229_bin.84
SGB_1118	T1900044954_TA20190008_bin.471
SGB_1119	T1900045235_TH20190005_bin.300
SGB_1120	T1900045240_TH20190010_bin.286
SGB_1121	T1900045267_TH20190037_bin.278
SGB_1122	T1900045267_TH20190037_bin.361
