SGB,Database,Host,Mapping_rate
T1900045096_TC20190090,All_SGBs,Tibetan cattle,67.75
T1900045097_TC20190091,All_SGBs,Tibetan cattle,64.44
T1900045098_TC20190092,All_SGBs,Tibetan cattle,68.58
T1900045099_TC20190093,All_SGBs,Tibetan cattle,69.2
T1900045100_TC20190094,All_SGBs,Tibetan cattle,70.03
T1900045101_TC20190095,All_SGBs,Tibetan cattle,73.73
T1900045102_TC20190096,All_SGBs,Tibetan cattle,71.98
T1900045103_TC20190097,All_SGBs,Tibetan cattle,69.14
T1900045104_TC20190098,All_SGBs,Tibetan cattle,68.59
T1900045105_TC20190099,All_SGBs,Tibetan cattle,71.38
T1900045106_TC20190100,All_SGBs,Tibetan cattle,67.3
T1900045107_TC20190101,All_SGBs,Tibetan cattle,70.56
T1900045108_TC20190102,All_SGBs,Tibetan cattle,69.61
T1900045109_TC20190103,All_SGBs,Tibetan cattle,69.9
T1900045110_TC20190104,All_SGBs,Tibetan cattle,69.47
T1900045111_TC20190105,All_SGBs,Tibetan cattle,65.3
T1900045112_TC20190106,All_SGBs,Tibetan cattle,68.56
T1900045113_TC20190107,All_SGBs,Tibetan cattle,66.95
T1900045114_TC20190108,All_SGBs,Tibetan cattle,69.37
T1900045115_TC20190109,All_SGBs,Tibetan cattle,70.43
T1900045116_TC20190110,All_SGBs,Tibetan cattle,68.83
T1900045117_TC20190111,All_SGBs,Tibetan cattle,69.14
T1900045118_TC20190112,All_SGBs,Tibetan cattle,74.26
T1900045119_TC20190113,All_SGBs,Tibetan cattle,70.05
T1900045120_TC20190114,All_SGBs,Tibetan cattle,70.83
T1900045121_TC20190115,All_SGBs,Tibetan cattle,69.6
T1900045122_TC20190116,All_SGBs,Tibetan cattle,69.74
T1900045123_TC20190117,All_SGBs,Tibetan cattle,70.03
T1900045124_TC20190118,All_SGBs,Tibetan cattle,71.11
T1900045125_TC20190119,All_SGBs,Tibetan cattle,69.87
T1900045126_TC20190120,All_SGBs,Tibetan cattle,71.1
T1900045127_TC20190121,All_SGBs,Tibetan cattle,71.37
T1900045128_TC20190122,All_SGBs,Tibetan cattle,70.46
T1900045129_TC20190123,All_SGBs,Tibetan cattle,67.09
T1900045130_TC20190124,All_SGBs,Tibetan cattle,74.72
T1900045131_TC20190125,All_SGBs,Tibetan cattle,70.79
T1900045132_TC20190126,All_SGBs,Tibetan cattle,71.08
T1900045133_TC20190127,All_SGBs,Tibetan cattle,61.15
T1900045135_TC20190129,All_SGBs,Tibetan cattle,70.59
T1900045136_TC20190130,All_SGBs,Tibetan cattle,69.95
T1900045137_TC20190131,All_SGBs,Tibetan cattle,69.21
T1900045138_TC20190132,All_SGBs,Tibetan cattle,69.9
T1900045139_TC20190133,All_SGBs,Tibetan cattle,72.48
T1900045140_TC20190134,All_SGBs,Tibetan cattle,72.68
T1900045141_TC20190135,All_SGBs,Tibetan cattle,70.66
T1900045142_TC20190136,All_SGBs,Tibetan cattle,68.55
T1900045143_TC20190137,All_SGBs,Tibetan cattle,61.25
T1900045144_TC20190138,All_SGBs,Tibetan cattle,63.55
T1900045145_TC20190139,All_SGBs,Tibetan cattle,62.03
T1900045146_TC20190140,All_SGBs,Tibetan cattle,70.43
T1900045147_TC20190141,All_SGBs,Tibetan cattle,69.4
T1900045148_TC20190142,All_SGBs,Tibetan cattle,68.25
T1900045149_TC20190143,All_SGBs,Tibetan cattle,72.17
T1900045150_TC20190144,All_SGBs,Tibetan cattle,73.36
T1900045151_TC20190145,All_SGBs,Tibetan cattle,70.2
T1900045153_TC20190147,All_SGBs,Tibetan cattle,70.35
T1900045154_TC20190148,All_SGBs,Tibetan cattle,66.84
T1900045155_TC20190149,All_SGBs,Tibetan cattle,65.11
T1900045156_TC20190150,All_SGBs,Tibetan cattle,72.26
T1900045157_TC20190151,All_SGBs,Tibetan cattle,70.63
T1900045158_TC20190152,All_SGBs,Tibetan cattle,70.93
T1900045159_TC20190153,All_SGBs,Tibetan cattle,68.84
T1900045160_TC20190154,All_SGBs,Tibetan cattle,75.22
T1900045161_TC20190155,All_SGBs,Tibetan cattle,72.38
T1900045162_TC20190156,All_SGBs,Tibetan cattle,69.35
T1900045163_TC20190157,All_SGBs,Tibetan cattle,72.44
T1900045164_TC20190158,All_SGBs,Tibetan cattle,72.64
T1900045165_TC20190159,All_SGBs,Tibetan cattle,74.47
T1900045166_TC20190160,All_SGBs,Tibetan cattle,75.93
T1900045167_TC20190161,All_SGBs,Tibetan cattle,69.09
T1900045168_TC20190162,All_SGBs,Tibetan cattle,64.67
T1900045170_TC20190164,All_SGBs,Tibetan cattle,65.43
T1900045171_TC20190165,All_SGBs,Tibetan cattle,66.59
T1900045172_TC20190168,All_SGBs,Tibetan cattle,74.37
T1900045173_TC20190169,All_SGBs,Tibetan cattle,73.49
T1900045174_TC20190170,All_SGBs,Tibetan cattle,73.96
T1900045175_TC20190171,All_SGBs,Tibetan cattle,72.51
T1900045176_TC20190172,All_SGBs,Tibetan cattle,74.4
T1900045178_TC20190174,All_SGBs,Tibetan cattle,71.2
T1900045179_TC20190175,All_SGBs,Tibetan cattle,72.96
T1900045180_TC20190176,All_SGBs,Tibetan cattle,72.18
T1900045181_TC20190177,All_SGBs,Tibetan cattle,75.4
T1900045182_TC20190178,All_SGBs,Tibetan cattle,74.44
T1900045183_TC20190179,All_SGBs,Tibetan cattle,72.05
T1900045184_TC20190180,All_SGBs,Tibetan cattle,73.92
T1900045185_TC20190181,All_SGBs,Tibetan cattle,74.16
T1900045186_TC20190182,All_SGBs,Tibetan cattle,72.63
T1900045187_TC20190183,All_SGBs,Tibetan cattle,75.3
T1900045188_TC20190184,All_SGBs,Tibetan cattle,71.23
T1900045189_TC20190185,All_SGBs,Tibetan cattle,65.4
T1900045190_TC20190186,All_SGBs,Tibetan cattle,70.17
T1900045192_TC20190188,All_SGBs,Tibetan cattle,55.66
T1900045193_TC20190189,All_SGBs,Tibetan cattle,67.36
T1900045194_TC20190190,All_SGBs,Tibetan cattle,73.78
T1900045195_TC20190191,All_SGBs,Tibetan cattle,62.52
T1900045198_TC20190194,All_SGBs,Tibetan cattle,54.86
T1900045199_TC20190195,All_SGBs,Tibetan cattle,63.38
T1900045200_TC20190196,All_SGBs,Tibetan cattle,64.48
T1900045201_TC20190197,All_SGBs,Tibetan cattle,67.08
T1900045202_TC20190198,All_SGBs,Tibetan cattle,74.35
T1900045203_TC20190199,All_SGBs,Tibetan cattle,66.59
T1900045204_TC20190200,All_SGBs,Tibetan cattle,71.59
T1900045206_TC20190202,All_SGBs,Tibetan cattle,70.11
T1900045208_TC20190204,All_SGBs,Tibetan cattle,68.02
T1900045209_TC20190205,All_SGBs,Tibetan cattle,65.88
T1900045211_TC20190207,All_SGBs,Tibetan cattle,68.77
T1900045213_TC20190209,All_SGBs,Tibetan cattle,72.58
T1900045214_TC20190210,All_SGBs,Tibetan cattle,71.69
T1900045215_TC20190211,All_SGBs,Tibetan cattle,69.96
T1900045216_TC20190212,All_SGBs,Tibetan cattle,73.76
T1900045217_TC20190213,All_SGBs,Tibetan cattle,64.4
T1900045218_TC20190214,All_SGBs,Tibetan cattle,62.1
T1900045219_TC20190215,All_SGBs,Tibetan cattle,73.94
T1900045220_TC20190216,All_SGBs,Tibetan cattle,71.29
T1900045223_TC20190219,All_SGBs,Tibetan cattle,74.29
T1900045224_TC20190220,All_SGBs,Tibetan cattle,72.58
T1900045225_TC20190221,All_SGBs,Tibetan cattle,68.55
T1900045226_TC20190222,All_SGBs,Tibetan cattle,71.02
T1900045227_TC20190223,All_SGBs,Tibetan cattle,67.86
T1900045229_TC20190225,All_SGBs,Tibetan cattle,68.74
T1900045773_TC20190227,All_SGBs,Tibetan cattle,73.38
T1900045774_TC20190228,All_SGBs,Tibetan cattle,75.47
T1900045775_TC20190229,All_SGBs,Tibetan cattle,72.38
T1900045776_TC20190230,All_SGBs,Tibetan cattle,72.88
T1900045231_TH20190001,All_SGBs,Tibetan horse,47.57
T1900045232_TH20190002,All_SGBs,Tibetan horse,68.41
T1900045235_TH20190005,All_SGBs,Tibetan horse,68.67
T1900045236_TH20190006,All_SGBs,Tibetan horse,69.11
T1900045237_TH20190007,All_SGBs,Tibetan horse,64.54
T1900045238_TH20190008,All_SGBs,Tibetan horse,31.24
T1900045239_TH20190009,All_SGBs,Tibetan horse,66.39
T1900045240_TH20190010,All_SGBs,Tibetan horse,60.83
T1900045241_TH20190011,All_SGBs,Tibetan horse,65.66
T1900045242_TH20190012,All_SGBs,Tibetan horse,62.77
T1900045243_TH20190013,All_SGBs,Tibetan horse,63.86
T1900045244_TH20190014,All_SGBs,Tibetan horse,52.11
T1900045245_TH20190015,All_SGBs,Tibetan horse,66.09
T1900045246_TH20190016,All_SGBs,Tibetan horse,63.62
T1900045247_TH20190017,All_SGBs,Tibetan horse,66.42
T1900045248_TH20190018,All_SGBs,Tibetan horse,66.42
T1900045249_TH20190019,All_SGBs,Tibetan horse,65.67
T1900045250_TH20190020,All_SGBs,Tibetan horse,62.61
T1900045252_TH20190022,All_SGBs,Tibetan horse,68.35
T1900045253_TH20190023,All_SGBs,Tibetan horse,66.92
T1900045254_TH20190024,All_SGBs,Tibetan horse,69.3
T1900045255_TH20190025,All_SGBs,Tibetan horse,70.73
T1900045256_TH20190026,All_SGBs,Tibetan horse,63.83
T1900045257_TH20190027,All_SGBs,Tibetan horse,60.88
T1900045258_TH20190028,All_SGBs,Tibetan horse,67
T1900045259_TH20190029,All_SGBs,Tibetan horse,70.43
T1900045260_TH20190030,All_SGBs,Tibetan horse,70.26
T1900045261_TH20190031,All_SGBs,Tibetan horse,69.55
T1900045262_TH20190032,All_SGBs,Tibetan horse,69.85
T1900045263_TH20190033,All_SGBs,Tibetan horse,54.67
T1900045264_TH20190034,All_SGBs,Tibetan horse,69.4
T1900045265_TH20190035,All_SGBs,Tibetan horse,67.75
T1900045266_TH20190036,All_SGBs,Tibetan horse,66.28
T1900045267_TH20190037,All_SGBs,Tibetan horse,71.12
T1900045268_TH20190038,All_SGBs,Tibetan horse,60.12
T1900045269_TH20190039,All_SGBs,Tibetan horse,68.09
T1900045270_TH20190040,All_SGBs,Tibetan horse,67.41
T1900045271_TH20190041,All_SGBs,Tibetan horse,66.81
T1900045272_TH20190042,All_SGBs,Tibetan horse,63.65
T1900045273_TH20190043,All_SGBs,Tibetan horse,69.08
T1900045274_TH20190044,All_SGBs,Tibetan horse,67.85
T1900045275_TH20190045,All_SGBs,Tibetan horse,64.15
T1900045276_TH20190046,All_SGBs,Tibetan horse,66.61
T1900045277_TH20190047,All_SGBs,Tibetan horse,66.63
T1900045278_TH20190048,All_SGBs,Tibetan horse,58.74
T1900045279_TH20190049,All_SGBs,Tibetan horse,70.42
T1900045280_TH20190050,All_SGBs,Tibetan horse,64.01
T1900045281_TH20190051,All_SGBs,Tibetan horse,68.18
T1900045282_TH20190052,All_SGBs,Tibetan horse,70.12
T1900045283_TH20190053,All_SGBs,Tibetan horse,68.21
T1900045284_TH20190054,All_SGBs,Tibetan horse,69.09
T1900045285_TH20190055,All_SGBs,Tibetan horse,65.01
T1900045286_TH20190056,All_SGBs,Tibetan horse,68.95
T1900045287_TH20190057,All_SGBs,Tibetan horse,68.28
T1900045288_TH20190058,All_SGBs,Tibetan horse,69.51
T1900045289_TH20190059,All_SGBs,Tibetan horse,67.68
T1900045290_TH20190060,All_SGBs,Tibetan horse,70.51
T1900045291_TH20190061,All_SGBs,Tibetan horse,67.43
T1900045292_TH20190062,All_SGBs,Tibetan horse,70.38
T1900045293_TH20190063,All_SGBs,Tibetan horse,67.97
T1900045294_TH20190064,All_SGBs,Tibetan horse,69.07
T1900045295_TH20190065,All_SGBs,Tibetan horse,70.62
T1900045296_TH20190066,All_SGBs,Tibetan horse,66.94
T1900045297_TH20190067,All_SGBs,Tibetan horse,67.92
T1900045298_TH20190068,All_SGBs,Tibetan horse,69.7
T1900045299_TH20190069,All_SGBs,Tibetan horse,71.37
T1900045300_TH20190070,All_SGBs,Tibetan horse,69.25
T1900045301_TH20190071,All_SGBs,Tibetan horse,66.6
T1900045302_TH20190072,All_SGBs,Tibetan horse,68.41
T1900045303_TH20190073,All_SGBs,Tibetan horse,70.42
T1900045304_TH20190074,All_SGBs,Tibetan horse,70.07
T1900045305_TH20190075,All_SGBs,Tibetan horse,68.16
T1900045306_TH20190076,All_SGBs,Tibetan horse,68.77
T1900045307_TH20190077,All_SGBs,Tibetan horse,69.59
T1900045308_TH20190078,All_SGBs,Tibetan horse,68.72
T1900045309_TH20190079,All_SGBs,Tibetan horse,69.14
T1900045310_TH20190080,All_SGBs,Tibetan horse,63.18
T1900045311_TH20190081,All_SGBs,Tibetan horse,66.98
T2001009369_TH82,All_SGBs,Tibetan horse,61.59
TP20200815-DZC27_DT2009055497-1,All_SGBs,Tibetan sheep,80.47
TP20200815-DZC37_DT2009055507-1,All_SGBs,Tibetan sheep,80.67
TP20200814-DZC129_DT2009055457-1,All_SGBs,Tibetan sheep,77.63
TP20200814-DZC104_DT2009055432-1,All_SGBs,Tibetan sheep,82.69
TP20200814-DZC133_DT2009055461-1,All_SGBs,Tibetan sheep,81.41
TP20200815-DZC39_DT2009055509-1,All_SGBs,Tibetan sheep,79.12
TP20200814-DZC135_DT2009055463-1,All_SGBs,Tibetan sheep,81.02
TP20200814-DZC123_DT2009055451-1,All_SGBs,Tibetan sheep,80.61
TP20200814-DZC140_DT2009055468-1,All_SGBs,Tibetan sheep,80.85
TP20200814-DZC119_DT2009055447-1,All_SGBs,Tibetan sheep,78.63
TP20200814-DZC125_DT2009055453-1,All_SGBs,Tibetan sheep,79.86
TP20200814-DZC141_DT2009055469-1,All_SGBs,Tibetan sheep,79.41
TP20200814-DZC113_DT2009055441-1,All_SGBs,Tibetan sheep,79.26
TP20200814-DZC138_DT2009055466-1,All_SGBs,Tibetan sheep,78.52
TP20200815-DZC14_DT2009055484-1,All_SGBs,Tibetan sheep,81.13
TP20200815-DZC32_DT2009055502-1,All_SGBs,Tibetan sheep,81.33
TP20200814-DZC131_DT2009055459-1,All_SGBs,Tibetan sheep,79.85
TP20200815-DZC40_DT2009055510-1,All_SGBs,Tibetan sheep,80.75
TP20200814-DZC122_DT2009055450-1,All_SGBs,Tibetan sheep,82.35
TP20200814-DZC108_DT2009055436-1,All_SGBs,Tibetan sheep,80.82
TP20200814-DZC126_DT2009055454-1,All_SGBs,Tibetan sheep,81.71
TP20200814-DZC111_DT2009055439-1,All_SGBs,Tibetan sheep,78.4
TP20200814-DZC116_DT2009055444-1,All_SGBs,Tibetan sheep,78.5
TP20200815-DZC16_DT2009055486-1,All_SGBs,Tibetan sheep,76.76
TP20200814-DZC112_DT2009055440-1,All_SGBs,Tibetan sheep,79.86
TP20200814-DZC136_DT2009055464-1,All_SGBs,Tibetan sheep,81.03
TP20200815-DZC10_DT2009055480-1,All_SGBs,Tibetan sheep,79.31
TP20200814-DZC1_DT2009055329-1,All_SGBs,Tibetan sheep,80.53
TP20200814-DZC2_DT2009055330-1,All_SGBs,Tibetan sheep,81.18
TP20200814-DZC4_DT2009055332-1,All_SGBs,Tibetan sheep,81.65
TP20200814-DZC7_DT2009055335-1,All_SGBs,Tibetan sheep,78.96
TP20200814-DZC8_DT2009055336-1,All_SGBs,Tibetan sheep,81.35
TP20200814-DZC9_DT2009055337-1,All_SGBs,Tibetan sheep,81.86
TP20200814-DZC11_DT2009055339-1,All_SGBs,Tibetan sheep,79.49
TP20200814-DZC12_DT2009055340-1,All_SGBs,Tibetan sheep,81.75
TP20200814-DZC13_DT2009055341-1,All_SGBs,Tibetan sheep,80.92
TP20200814-DZC15_DT2009055343-1,All_SGBs,Tibetan sheep,79.41
TP20200814-DZC16_DT2009055344-1,All_SGBs,Tibetan sheep,84.43
TP20200814-DZC18_DT2009055346-1,All_SGBs,Tibetan sheep,78.76
TP20200814-DZC19_DT2009055347-1,All_SGBs,Tibetan sheep,80.13
TP20200814-DZC21_DT2009055349-1,All_SGBs,Tibetan sheep,76.63
TP20200814-DZC22_DT2009055350-1,All_SGBs,Tibetan sheep,80.77
TP20200814-DZC23_DT2009055351-1,All_SGBs,Tibetan sheep,81.09
TP20200814-DZC25_DT2009055353-1,All_SGBs,Tibetan sheep,78.42
TP20200814-DZC26_DT2009055354-1,All_SGBs,Tibetan sheep,79.71
TP20200814-DZC29_DT2009055357-1,All_SGBs,Tibetan sheep,80.61
TP20200814-DZC30_DT2009055358-1,All_SGBs,Tibetan sheep,78.33
TP20200814-DZC32_DT2009055360-1,All_SGBs,Tibetan sheep,78.2
TP20200814-DZC33_DT2009055361-1,All_SGBs,Tibetan sheep,82.28
TP20200814-DZC35_DT2009055363-1,All_SGBs,Tibetan sheep,81.82
TP20200814-DZC36_DT2009055364-1,All_SGBs,Tibetan sheep,81.07
TP20200814-DZC45_DT2009055373-1,All_SGBs,Tibetan sheep,79.97
TP20200814-DZC47_DT2009055375-1,All_SGBs,Tibetan sheep,82.05
TP20200814-DZC48_DT2009055376-1,All_SGBs,Tibetan sheep,79.23
TP20200814-DZC52_DT2009055380-1,All_SGBs,Tibetan sheep,81.44
TP20200814-DZC55_DT2009055383-1,All_SGBs,Tibetan sheep,81.04
TP20200814-DZC57_DT2009055385-1,All_SGBs,Tibetan sheep,80.28
TP20200814-DZC61_DT2009055389-1,All_SGBs,Tibetan sheep,82.03
TP20200814-DZC67_DT2009055395-1,All_SGBs,Tibetan sheep,80.24
TP20200814-DZC77_DT2009055405-1,All_SGBs,Tibetan sheep,79.69
TP20200814-DZC78_DT2009055406-1,All_SGBs,Tibetan sheep,81.57
TP20200814-DZC81_DT2009055409-1,All_SGBs,Tibetan sheep,81.92
TP20200814-DZC83_DT2009055411-1,All_SGBs,Tibetan sheep,81.77
TP20200814-DZC86_DT2009055414-1,All_SGBs,Tibetan sheep,82.58
TP20200814-DZC87_DT2009055415-1,All_SGBs,Tibetan sheep,80.54
TP20200814-DZC89_DT2009055417-1,All_SGBs,Tibetan sheep,81.28
TP20200814-DZC90_DT2009055418-1,All_SGBs,Tibetan sheep,80.42
TP20200814-DZC98_DT2009055426-1,All_SGBs,Tibetan sheep,80.21
TP20200814-DZC99_DT2009055427-1,All_SGBs,Tibetan sheep,81.56
TP20200814-DZC101_DT2009055429-1,All_SGBs,Tibetan sheep,80.8
T1900044535_TS20190001,All_SGBs,Tibetan sheep,81.33
T1900044536_TS20190002,All_SGBs,Tibetan sheep,80.73
T1900044537_TS20190003,All_SGBs,Tibetan sheep,82.96
T1900044538_TS20190004,All_SGBs,Tibetan sheep,81.46
T1900044539_TS20190005,All_SGBs,Tibetan sheep,80.54
T1900044540_TS20190006,All_SGBs,Tibetan sheep,80.47
T1900044541_TS20190007,All_SGBs,Tibetan sheep,81.35
T1900044542_TS20190008,All_SGBs,Tibetan sheep,82.82
T1900044543_TS20190009,All_SGBs,Tibetan sheep,80.72
T1900044544_TS20190010,All_SGBs,Tibetan sheep,83.19
T1900044545_TS20190011,All_SGBs,Tibetan sheep,83.49
T1900044546_TS20190012,All_SGBs,Tibetan sheep,84.4
T1900044547_TS20190013,All_SGBs,Tibetan sheep,82.58
T1900044548_TS20190014,All_SGBs,Tibetan sheep,82.16
T1900044549_TS20190015,All_SGBs,Tibetan sheep,81.32
T1900044550_TS20190016,All_SGBs,Tibetan sheep,80.56
T1900044551_TS20190017,All_SGBs,Tibetan sheep,79.96
T1900044552_TS20190018,All_SGBs,Tibetan sheep,82.37
T1900044553_TS20190019,All_SGBs,Tibetan sheep,79.67
T1900044554_TS20190020,All_SGBs,Tibetan sheep,81.65
T1900044555_TS20190021,All_SGBs,Tibetan sheep,80.76
T1900044556_TS20190022,All_SGBs,Tibetan sheep,78.92
T1900044557_TS20190023,All_SGBs,Tibetan sheep,82.38
T1900044558_TS20190024,All_SGBs,Tibetan sheep,82.63
T1900044559_TS20190025,All_SGBs,Tibetan sheep,81.51
T1900044560_TS20190026,All_SGBs,Tibetan sheep,82.49
T1900044561_TS20190027,All_SGBs,Tibetan sheep,81.38
T1900044562_TS20190028,All_SGBs,Tibetan sheep,82.27
T1900044563_TS20190029,All_SGBs,Tibetan sheep,79.83
T1900044564_TS20190030,All_SGBs,Tibetan sheep,82.52
T1900044565_TS20190031,All_SGBs,Tibetan sheep,79.74
T1900044566_TS20190032,All_SGBs,Tibetan sheep,80.57
T1900044567_TS20190033,All_SGBs,Tibetan sheep,82.92
T1900044568_TS20190034,All_SGBs,Tibetan sheep,82.96
T1900044569_TS20190035,All_SGBs,Tibetan sheep,82.44
T1900044570_TS20190036,All_SGBs,Tibetan sheep,80.77
T1900044571_TS20190037,All_SGBs,Tibetan sheep,81.4
T1900044572_TS20190038,All_SGBs,Tibetan sheep,81.29
T1900044573_TS20190039,All_SGBs,Tibetan sheep,82.13
T1900044574_TS20190040,All_SGBs,Tibetan sheep,83.75
T1900044575_TS20190041,All_SGBs,Tibetan sheep,81.13
T1900044576_TS20190042,All_SGBs,Tibetan sheep,79.91
T1900044577_TS20190043,All_SGBs,Tibetan sheep,81.93
T1900044578_TS20190044,All_SGBs,Tibetan sheep,80.86
T1900044579_TS20190045,All_SGBs,Tibetan sheep,82.91
T1900044580_TS20190046,All_SGBs,Tibetan sheep,79.17
T1900044581_TS20190047,All_SGBs,Tibetan sheep,79.86
T1900044582_TS20190048,All_SGBs,Tibetan sheep,81.34
T1900044583_TS20190049,All_SGBs,Tibetan sheep,80.77
T1900044584_TS20190050,All_SGBs,Tibetan sheep,83.14
T1900044585_TS20190051,All_SGBs,Tibetan sheep,82.08
T1900044586_TS20190052,All_SGBs,Tibetan sheep,82.34
T1900044587_TS20190053,All_SGBs,Tibetan sheep,81.73
T1900044588_TS20190054,All_SGBs,Tibetan sheep,81.96
T1900044589_TS20190055,All_SGBs,Tibetan sheep,82.52
T1900044590_TS20190056,All_SGBs,Tibetan sheep,82.64
T1900044591_TS20190057,All_SGBs,Tibetan sheep,81.74
T1900044592_TS20190058,All_SGBs,Tibetan sheep,81.21
T1900044593_TS20190059,All_SGBs,Tibetan sheep,81.06
T1900044594_TS20190060,All_SGBs,Tibetan sheep,81.94
T1900044595_TS20190061,All_SGBs,Tibetan sheep,83.84
T1900044596_TS20190062,All_SGBs,Tibetan sheep,80.26
T1900044597_TS20190063,All_SGBs,Tibetan sheep,81.6
T1900044598_TS20190064,All_SGBs,Tibetan sheep,82.46
T1900044599_TS20190065,All_SGBs,Tibetan sheep,81.86
T1900044600_TS20190066,All_SGBs,Tibetan sheep,83.76
T1900044601_TS20190067,All_SGBs,Tibetan sheep,83.5
T1900044602_TS20190068,All_SGBs,Tibetan sheep,80.9
T1900044604_TS20190070,All_SGBs,Tibetan sheep,82.77
T1900044605_TS20190071,All_SGBs,Tibetan sheep,84.31
T1900044606_TS20190072,All_SGBs,Tibetan sheep,81.73
T1900044607_TS20190073,All_SGBs,Tibetan sheep,81.26
T1900044608_TS20190074,All_SGBs,Tibetan sheep,83.11
T1900044609_TS20190075,All_SGBs,Tibetan sheep,83.74
T1900044610_TS20190076,All_SGBs,Tibetan sheep,81.52
T1900044611_TS20190077,All_SGBs,Tibetan sheep,83.1
T1900044612_TS20190078,All_SGBs,Tibetan sheep,83.32
T1900044614_TS20190080,All_SGBs,Tibetan sheep,82.38
T1900044615_TS20190081,All_SGBs,Tibetan sheep,78.04
T1900044616_TS20190082,All_SGBs,Tibetan sheep,72.38
T1900044620_TS20190086,All_SGBs,Tibetan sheep,79.67
T1900044621_TS20190087,All_SGBs,Tibetan sheep,80.24
T1900044622_TS20190088,All_SGBs,Tibetan sheep,76.27
T1900044623_TS20190089,All_SGBs,Tibetan sheep,80.89
T1900044625_TS20190091,All_SGBs,Tibetan sheep,74.18
T1900044627_TS20190093,All_SGBs,Tibetan sheep,80.49
T1900044629_TS20190095,All_SGBs,Tibetan sheep,81.51
T1900044630_TS20190096,All_SGBs,Tibetan sheep,81.46
T1900044631_TS20190097,All_SGBs,Tibetan sheep,68.23
T1900044632_TS20190098,All_SGBs,Tibetan sheep,79.41
T1900044633_TS20190099,All_SGBs,Tibetan sheep,75.85
T1900044634_TS20190100,All_SGBs,Tibetan sheep,81.09
T1900044635_TS20190101,All_SGBs,Tibetan sheep,78.28
T1900044636_TS20190102,All_SGBs,Tibetan sheep,71.4
T1900044637_TS20190103,All_SGBs,Tibetan sheep,76.91
T1900044638_TS20190104,All_SGBs,Tibetan sheep,76.07
T1900044639_TS20190105,All_SGBs,Tibetan sheep,75.57
T1900044640_TS20190106,All_SGBs,Tibetan sheep,71.08
T1900044641_TS20190107,All_SGBs,Tibetan sheep,80.27
T1900044642_TS20190108,All_SGBs,Tibetan sheep,76.63
T1900044643_TS20190109,All_SGBs,Tibetan sheep,80
T1900044644_TS20190110,All_SGBs,Tibetan sheep,78.46
T1900044645_TS20190111,All_SGBs,Tibetan sheep,80.65
T1900044646_TS20190112,All_SGBs,Tibetan sheep,76.92
T1900044647_TS20190113,All_SGBs,Tibetan sheep,70.88
T1900044648_TS20190114,All_SGBs,Tibetan sheep,80.46
T1900044649_TS20190115,All_SGBs,Tibetan sheep,77.82
T1900044650_TS20190116,All_SGBs,Tibetan sheep,77.55
T1900044651_TS20190117,All_SGBs,Tibetan sheep,75.45
T1900044652_TS20190118,All_SGBs,Tibetan sheep,78.48
T1900044653_TS20190119,All_SGBs,Tibetan sheep,78.23
T1900044654_TS20190120,All_SGBs,Tibetan sheep,80.4
T1900044655_TS20190121,All_SGBs,Tibetan sheep,81.36
T1900044657_TS20190123,All_SGBs,Tibetan sheep,80.88
T1900044659_TS20190125,All_SGBs,Tibetan sheep,81.79
T1900044660_TS20190126,All_SGBs,Tibetan sheep,82.87
T1900044661_TS20190127,All_SGBs,Tibetan sheep,81.54
T1900044663_TS20190129,All_SGBs,Tibetan sheep,79.48
T1900044664_TS20190130,All_SGBs,Tibetan sheep,80.04
T1900044665_TS20190131,All_SGBs,Tibetan sheep,80.11
T1900044666_TS20190132,All_SGBs,Tibetan sheep,81.34
T1900044669_TS20190135,All_SGBs,Tibetan sheep,81.67
T1900044670_TS20190136,All_SGBs,Tibetan sheep,82.14
T1900044671_TS20190137,All_SGBs,Tibetan sheep,82.41
T1900044672_TS20190138,All_SGBs,Tibetan sheep,83.73
T1900044673_TS20190139,All_SGBs,Tibetan sheep,82.65
T1900044674_TS20190140,All_SGBs,Tibetan sheep,83.9
T1900044676_TS20190142,All_SGBs,Tibetan sheep,81.61
T1900044677_TS20190143,All_SGBs,Tibetan sheep,81.59
T1900044678_TS20190144,All_SGBs,Tibetan sheep,82.73
T1900044679_TS20190145,All_SGBs,Tibetan sheep,81.39
T1900044680_TS20190146,All_SGBs,Tibetan sheep,80.49
T1900044681_TS20190147,All_SGBs,Tibetan sheep,81.34
T1900044682_TS20190148,All_SGBs,Tibetan sheep,81.32
T1900044683_TS20190149,All_SGBs,Tibetan sheep,82.86
T1900044684_TS20190150,All_SGBs,Tibetan sheep,80.95
T1900044685_TS20190151,All_SGBs,Tibetan sheep,80.87
T1900044686_TS20190152,All_SGBs,Tibetan sheep,66.15
T1900044687_TS20190153,All_SGBs,Tibetan sheep,83.85
T1900044688_TS20190154,All_SGBs,Tibetan sheep,68.3
T1900044689_TS20190155,All_SGBs,Tibetan sheep,84.43
T1900044690_TS20190156,All_SGBs,Tibetan sheep,82.17
T1900044691_TS20190157,All_SGBs,Tibetan sheep,82.92
T1900044692_TS20190158,All_SGBs,Tibetan sheep,65.71
T1900044693_TS20190159,All_SGBs,Tibetan sheep,83.6
T1900044694_TS20190160,All_SGBs,Tibetan sheep,60.19
