Genus,Event,Co-phylogeny_rate,Host-swap_rate,SGB Name,More,Less,pNpS_ratio,Taxonomy
g__UBA1181,Host swap,0.344827586,0.655172414,SGB_7804,0.098671727,0.870018975,0.246511628,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1181;s__UBA1181 sp017630395
g__UBA1227,Non-specific,0.666666667,0.333333333,SGB_10893,0.148831488,0.768757688,0.138556338,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA1227;s__
g__UBA1723,Non-specific,0.604938272,0.395061728,SGB_1744,0.016487455,0.979928315,0.103140496,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1723;s__UBA1723 sp002392915
g__UBA1723,Non-specific,0.604938272,0.395061728,SGB_331,0.06397483,0.896696382,0.168422842,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1723;s__UBA1723 sp016283095
g__UBA1723,Non-specific,0.604938272,0.395061728,SGB_3807,0.0475,0.919166667,0.139744033,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1723;s__UBA1723 sp024401565
g__UBA1723,Non-specific,0.604938272,0.395061728,SGB_4161,0.007819288,0.985230235,0.070190932,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1723;s__
g__UBA1723,Non-specific,0.604938272,0.395061728,SGB_5851,0.029930929,0.94704528,0.268863458,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1723;s__
g__UBA1723,Non-specific,0.604938272,0.395061728,SGB_5925,0.05907173,0.90464135,0.296875,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1723;s__
g__UBA1723,Non-specific,0.604938272,0.395061728,SGB_631,0.00619469,0.992035398,0.093051506,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1723;s__UBA1723 sp002371265
g__UBA1723,Non-specific,0.604938272,0.395061728,SGB_8406,0.039782016,0.940054496,0.198137628,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__UBA1723;s__UBA1723 sp902782665
g__UBA1784,Non-specific,0.6,0.4,SGB_12461,0.042666667,0.936,0.127457002,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UBA1784;s__UBA1784 sp015061685
g__UBA1784,Non-specific,0.6,0.4,SGB_13167,0.067758329,0.914737436,0.295567216,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UBA1784;s__
g__UBA1784,Non-specific,0.6,0.4,SGB_1852,0.011787819,0.984282908,0.159106101,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UBA1784;s__UBA1784 sp015061775
g__UBA1784,Non-specific,0.6,0.4,SGB_1858,0.053133515,0.873297003,0.302460203,d__Bacteria;p__Verrucomicrobiota;c__Lentisphaeria;o__Victivallales;f__Victivallaceae;g__UBA1784;s__UBA1784 sp017507125
g__UBA3766,Co-phylogeney,0.818181818,0.181818182,SGB_4067,0.038435604,0.910316925,0.156597866,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3766;s__
g__UBA3766,Co-phylogeney,0.818181818,0.181818182,SGB_4254,0.06448683,0.905540418,0.142138599,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA3766;s__UBA3766 sp024403275
g__UBA4334,Co-phylogeney,0.933333333,0.066666667,SGB_4044,0.007793765,0.989208633,0.078429528,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4334;s__
g__UBA4334,Co-phylogeney,0.933333333,0.066666667,SGB_4333,0.026167265,0.940482299,0.13708551,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4334;s__
g__UBA4334,Co-phylogeney,0.933333333,0.066666667,SGB_5205,0.04454023,0.941810345,0.280334728,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4334;s__UBA4334 sp904501945
g__UBA4372,Non-specific,0.586206897,0.413793103,SGB_3626,0.023070804,0.971360382,0.109002976,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__
g__UBA4372,Non-specific,0.586206897,0.413793103,SGB_4842,0.034579439,0.951401869,0.17970094,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp017548165
g__UBA4372,Non-specific,0.586206897,0.413793103,SGB_4966,0.006837607,0.986324786,0.080045605,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp017381015
g__UBA4372,Non-specific,0.586206897,0.413793103,SGB_5264,0.002538071,0.992385787,0.101595802,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp017631315
g__UBA4372,Non-specific,0.586206897,0.413793103,SGB_6750,0.025423729,0.966949153,0.115614618,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp900770805
g__UBA4372,Non-specific,0.586206897,0.413793103,SGB_7987,0.006779661,0.993220339,0.065022947,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp017379075
g__UBA4372,Non-specific,0.586206897,0.413793103,SGB_8993,0.012618297,0.980283912,0.11025761,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA4372;s__UBA4372 sp017628845
g__UBA737,Host swap,0.466666667,0.533333333,SGB_1264,0.010752688,0.96953405,0.079323308,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__
g__UBA737,Host swap,0.466666667,0.533333333,SGB_8698,0.005045409,0.991927346,0.064237531,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA737;s__UBA737 sp017503305
g__UMGS1820,Non-specific,0.666666667,0.333333333,SGB_1265,0.014263074,0.980982567,0.099433282,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__UMGS1820;s__UMGS1820 sp017436135
g__UMGS1865,Host swap,0.444444444,0.555555556,SGB_3397,0.011355571,0.973030518,0.071985053,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS1865;s__
g__Wujia,Non-specific,0.666666667,0.333333333,SGB_3428,0.019311503,0.958858102,0.08566108,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__Wujia sp017938485
g__Wujia,Non-specific,0.666666667,0.333333333,SGB_4061,0.054530874,0.877305533,0.270742358,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Wujia;s__
